,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
10,11,"Rua Alcides Teixeira, Loteamento Santo Afonso",,,,,,,Vendo excelente casa localizada no bairro Santo Afonso Terreno 14x30 03 dormitórios sendo 01 suíte bem amplo 01 banheiro social Sala Cozinha Área de serviço Área gourmet co,Destaque,1,250000
11,12,"Conjunto Tangara, Rio Branco",,,,,,,Ótima casa com sala de estar sala de jantar 1 suítes 2 quartos estilo americano cozinha área de serviço e garagem coberta para 02 carros OBS a casa hoje encontra se bem próx,Comum,1,270000
12,13,"Rua Otávio Rola, Nova Estacao",,,,,,,Casa residencial em alvenaria com ponto comercial Terreno 10x30 250m2 de área construída 03 dormitórios 01 banheiro Sala Cozinha Área de serviço Poço Excelente localização,Comum,1,390000
13,14,"Rua Tiradentes, Quinze",,,,,,,A casa está localizado no Bairro Quinze com 165 metros² de área construída 03 quartos sendo 01 suíte Sala Cozinha com armários embutidos Guarda roupa de madeira rustica nos q,Comum,1,250000
14,15,"Rua Jatobá, Loteamento Novo Horizonte",,,,,,,Casa residencial com 3 três quartos sendo um suíte sala cozinha área na frente e atrás localizando na Rua Jatobá nº 12 Loteamento Novo Horizonte documentada pronta para,Destaque,1,230000
15,16,"Rua 25 de Dezembro, Tancredo Neves",,,,,,,Ótima casa a venda com 02 quartos sendo demi suite sala cozinha aérea na frente Área com piscina atrás Localizado na principal do Tancredo Neves Aceito carro ou gado como,Comum,1,120000
16,17,"Rua Lourenço Lopes, Eldorado",,,,,,,Vende uma casa nova no Bairro Eldorado 2 quartos 1 suíte wc social Sala Cozinha Área de serviço Churrasqueira Garagem quintal Entre em contato,Destaque,1,200000
17,18,"Quinze, Rio Branco",,,,,,,Casa com 1 suíte 2 quartos sala estar ampla e confortável cozinha área de serviço e garagem Casa coberta com telha de barro acabamento em madeira de lei,Comum,1,250000
18,19,"Jardim Manoel Juliao, Rio Branco",,,,,,769,O apartamento contem 3 dormitórios sendo 1 suíte máster e 2 Demi suítes além de sala de estar cozinha e varanda privativa com churrasqueira O residencial conta com diversos se,Destaque,1,900000
19,20,"Loteamento Joafra, Rio Branco",,,,,,768,Excelente imóvel a venda no Loteamento Joafra próximo a Fameta parque tucumã posto de combustível e conveniências Imóvel conta com 01 suíte e 01 quarto wc social sala e cozin,Comum,1,270000
20,21,"Portal da Amazonia, Rio Branco",,,,,,,Imóvel na planta no Portal Ipê,Comum,1,580000
21,22,"Nova Esperanca, Rio Branco",,,,,,350,Casa com 3 dormitórios sendo um deles suíte com sala de estar sala de jantar cozinha lavandeira banheiro social Terreno medindo 10x 20m área de 200m² com construção de 129,Comum,1,210000
22,23,"Rua Colômbia, Bosque",,,,,,,Vendo terreno de 10x25 localizado próximo ao círculo militar São 02 construções no lote 01 casa com 02 dormitórios sendo 01 suíte 01 banheiro social sala cozinha 02 cas,Comum,1,300000
23,24,"Rua Águia, Loteamento Jaguar",,,,,,,Terreno bem localizado no bairro Apolônio Sales Tamanho 10x25 Terreno murado nos fundos e na lateral esquerda Estuda se troca em veículo Demétrio Consultor Imobiliário 68 9995,Destaque,1,38000
24,1,"Travessa Professor Derval Macário dos Santos, Cruz das Almas",,,,,,,Apartamentos de 2 quartos com suíte na Região de Cruz das Almas com opção de varanda em condomínio fechado todos com vaga de garagem Tudo o que você sempre quis em um só lugar,Em construção,1,291490
25,2,"Avenida General Luiz de França Albuquerque, Guaxuma",,,,,800,,O Gran Marine está pronto e essa é a última unidade para comprar o seu apartamento pé na areia Super empreendimento com excelência em alto padrão a beira mar de Guaxuma,Super destaque,1,990000
26,3,"Rua Desembargador Carlos de Gusmão, Tabuleiro dos Martins",,,,,,,construir um ponto comercial na parte da frente e usar e ou ampliar a casa para moradia Ou para construção de ponto comercial também de uma construção de residencial Tamanho 10,Super destaque,1,280000
27,4,"Conjunto Senador Rui Palmeira, Serraria",,,,,100,,O apartamento está localizado no bairro Serraria tem 78 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro,Super destaque,1,155000
28,5,"Rua Doutor Manoel Marques Luz, Barro Duro",,,,,,,Imóvel com ótima localização próximo a principal do murilopoles em perfeito estado pronta para morar,Comum,1,328000
29,6,"Rua Governador Francisco Mello, Antares",,,,,,,O apartamento no bairro Antares com 43 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro Possui espaço gourmet espaço jardinado área de brinquedo para as crianças salão,Comum,1,196490
30,7,"Prado, Maceió",,,,,,,A casa de condomínio no bairro Prado tem 200 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro Possui área verde de jardim espaço gourmet lareira Vai lhe possibilitar cu,Comum,1,240000
31,8,"Cruz das Almas, Maceió",,,,,498,,Cobertura duplex com vista do mar na segunda quadra de Cruz das Almas 2 quartos sendo 1 suíte 47 m² vista do mar 1 vaga de garagem Área de lazer completa Condomínio 498 reai,Comum,1,350000
32,9,"Jacarecica, Maceió",,,,,750,,OPORTUNIDADE EXCLUSIVA pra você que quer morar à beira mar Maceió agora conta com o mais novo empreendimento para pessoas que buscam segurança comodidade e uma vista excepcional,Destaque,1,1280000
33,10,"Tabuleiro do Martins, Maceió",,,,,,43,Excelente opção de CASA no Tabuleiro dos Martins Maceió AL para agregar aos seus sonhos da casa própria e ainda ter uma renda extra pois tem um primeiro andar com entrada indep,Comum,1,500000
34,11,"Rua José Fragoso de Omena, São Jorge",,,,,330,,O apartamento no bairro São Jorge tem 55 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui espaço gourmet espaço jardinado playground salão para festas e eventos,Destaque,1,195000
35,12,"Centro, Maceió",,,,,,,Venha morar na Barra Nova com espaço e conforto suficientes para fazerem você e a sua família felizes A casa apto fica a proximo da praia e da lagoa próxima à supermercados e,Comum,1,410000
36,13,"Avenida Menino Marcelo, Antares",,,,,,,Senhores Visite nos no endereço eletrônico portelamczimoveis para obter maiores detalhes Empreendimento no bairro do Antares em ótimo loteamento próximo de belos condomíni,Comum,1,400000
37,14,"Condomínio Rosa dos Ventos, Cidade Universitária",,,,,,,A casa no bairro Cidade Universitária possui 300 metros quadrados com 2 quartos sendo 1 suite e 2 banheirosÉ mobiliado IMPORTANTE Prec o condic o es e disponibilidade do imo,Comum,1,160000
38,15,"Rua Pedro Bonifácio de Oliveira, Barro Duro",,,,,350,,Chegou a OPORTUNIDADE que você procurava de comprar seu apartamento novo Dispomos de um apartamento composto por sala de estar e jantar varanda 3 quartos sendo 1 suite WC soc,Comum,1,280000
39,16,"Jatiúca, Maceió",,,,,510,,Apartamento no Corredor Vera Arruda com 68 74m2 são 2 quartos sendo 1 suíte banheiro social sala de estar sala de jantar varanda cozinha lavanderia e 1 vaga de garagem desc,Comum,1,360000
40,17,"Avenida General Luiz de França Albuquerque, Guaxuma",,,,,1065,,O apartamento está localizado no bairro Guaxuma com 197 metros quadrados com 3 quartos sendo 3 suites e 5 banheiros Possui academia espaço gourmet jardim área de brinquedo para,Destaque,1,1700000
41,18,"Rua Arthur Meyer Leite, Clima Bom",,,,,,,OPORTUNIDADE Vendo esta belíssima casa no conjunto Osman Loureiro Quadra A6 nº 114 composta de 3 Quartos sendo 01 suíte nascente bastante arejada e regularizada Conta um m,Comum,1,260000
42,19,"Praça Antônio Calheiros de Melo, Tabuleiro do Martins",,,,,,,A casa está localizado no bairro Tabuleiro do Martins possui 120 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros,Destaque,1,130000
43,20,"Rua José Alves Morgado, Jatiúca",,,,,480,,Ótimo apartamento em Maceió a 800m da praia de Jatiuca com 2 dorm e 1 suíte sala de estar e jantar cozinha serviço varanda e 1 vaga de garagem Armários na cozinha quartos e ba,Comum,1,435000
44,21,"Jatiúca, Maceió",,,,,1000,,EXCELENTE APTO C 136 M² NASCENTE ANDAR ALTO SALA P 2 AMBIENTES VARANDA WC SOCIAL ARMÁRIOS 4 QTOS SENDO 3 SUÍTES DCE 3 VAGAS POR R 730 000 00 E COND R 1 000 00 INDIVIDUAL ÁGUA,Destaque,1,730000
45,22,"Avenida Doutor Fábio Wanderley, Cidade Universitária",,,,,,,Vendo casa com 3 quartos 2 salas cozinha em L quintal com área uma parte coberta onde foi feito uma extensão da cozinha e outra parte descoberta com algumas plantas possui var,Destaque,1,320000
46,23,"Avenida Presidente Getúlio Vargas, Serraria",,,,,,,Senhores Visite nos no endereço eletrônico portelamczimoveis para obter maiores detalhes Imóvel localizado no bairro da Serraria próximo ao Gbarbosa região central da cida,Destaque,1,350000
47,24,"Ladeira Murilo Monteiro Valente, Barro Duro",,,,,,,O mesmo será composto de 1 subsolo 1 pilotis e 2 torres torre 01 e torre 02 compostas de 18 pavimentos tipi cada 6 apartamentos por andar perfazendo assim um total de 108 ap,Comum,1,319252
48,1,"Jardim Marco Zero, Macapá",,,,,,,34 2022 excelente lote urbano parcialmente murado dispondo das seguintes medidas 12m de frente por 30m de fundos totalizando 360m² Próximo ao monumento do Marco Zero a 100m,Super destaque,1,190000
49,2,"Avenida Uruguai, São José",,,,,250,,Situado no Residencial Jardim América na rodovia Duca Serra Possui Suíte Master com closet 2 dormitórios cozinha com bancada americana 2 vagas de garagem Sala de estar,Super destaque,1,450000
50,3,"Santa Rita, Macapá",,,,,,,Consultor Bruno Dias Whatsapp 11 9 5944 4559 Crédito para Imóvel Compra de Fazenda Investimento empresarial Crédito rural Crédito para carro Caminhões Ma,Super destaque,1,300000
51,4,"Rodovia Juscelino Kubitschek, Universidade",,,,,,,Construtora Urbix Incorporadora Metragem 55 92m² e 69 87m² Torres 4 Torres Quartos 2 quartos sendo 1 suíte e 3 quartos sendo 2 suítes Banheiros 2 incluso a suíte,Comum,1,378000
52,5,"Alameda Abil, Brasil Novo",,,,,,,A casa de vila no bairro Brasil Novo possui 120 metros quadrados com 3 quartos sendo 3 suites e 3 banheiros,Comum,1,70000
53,6,"Avenida Saúde Pimentel Canto, Novo Buritizal",,,,,,,Casa no Bairro Novo Buritizal Edificada em terreno 10x25 toda forrada lajota os quartos com central de ar poço caixa d água Contendo as seguintes acomodações Garagem Sal,Comum,1,300000
54,7,"Avenida Mãe Luzia, Juliao Ramos",,,,,,,Próximo ào atacadao maraca TITULADOIdeal pra comércio galpão loja igreja etc,Comum,1,800000
55,8,"Rodovia Juscelino Kubitschek, Universidade",,,,,,,Casa residencial em alvenaria de um 01 pavimento coberta com telha de barro forro em madeira piso em cerâmica garagem para três 03 carros pátio varanda Três quartos Três,Destaque,1,360000
56,9,"Jardim Marco Zero, Macapá",,,,,,,Imóvel com excelente localização e ótima vizinhança possui casa sede com 3 quartos uma suíte externa Galpao oficina galinheiro chiqueiro área para churrasqueira murado em boa p,Destaque,1,800000
57,10,"Avenida Petrópolis, Brasil Novo",,,,,180,190,Casa moderna estilo americano Área de lavanderia e funcional Próximo ao IFAP Instituto federal Acesso do bairro da zona norte Supermercados farmacias colégios E balneário,Destaque,1,380000
58,11,"Rua Odilardo Silva, Juliao Ramos",,,,,,,Lote residencial à venda 10x25 250 00m2 Quitado Disponível para pagamento à vista R 55 000 00 Mais informações Josiele Souza Corretora e Avaliadora de Imovéis Creci 930,Comum,1,55000
59,12,"Avenida Belas Artes, Universidade",,,,,,116,Imóvel disponível para venda no Loteamento Haroldo Abdon Zona Sul de Macapá Imóvel usado medindo 117m² de área construída contendo 1 suíte com closet 1 suíte e 1 quarto Sal,Comum,1,325000
60,13,"Avenida Décima Oitava, Marabaixo",,,,,,,Imóvel disponível para VENDA no bairro Marabaixo 3 Características do imóvel Piscina 2 quartos 1 suíte 1 banheiro Garagem para 3 carros Sala de estar Cozinha,Comum,1,200000
61,14,"São José, Macapá",,,,,,,Excelente casa com ótimo acabamento com garagem para 02 dois veículos sala de estar cozinha mobiliada espaço gourmet com churrasqueira lavabo piscina corredor de circulaçã,Comum,1,750000
62,15,"Rodovia Juscelino Kubitschek, Universidade",,,,,,,Construtora Urbix Incorporadora Metragem 55 92m² e 69 87m² Torres 4 Torres Quartos 2 quartos sendo 1 suíte e 3 quartos sendo 2 suítes Banheiros 2 incluso a,Comum,1,378000
63,16,"Avenida General Gurjão, Central",,,,,1087,,Unidade disponível no 11 andar no Edifício Catedral Tower edifício mais alto de Macapá São 172m² de área privativa com 3 suítes 1 closet sala de estar e jantar lavabo coz,Comum,1,1450000
64,17,"Rua Rio Dourados, Brasil Novo",,,,,,,Linda Casa Pronta Para Morar esta Disponível para Venda Residencial Bela Vista Zona Norte Garagem para 02 veículos Sala de estar Sala de Jantar 01 Suíte com closet 01 Quarto 0,Destaque,1,330000
65,18,"Rua Raul Clemente Paulo Calins, Perpetuo Socorro",,,,,,,Casa na Orla do Perpétuo Socorro de Frente Para o Rio Amazonas Em Alvenaria de 02 dois Pavimentos Edificada em lote 10x25 com Area Construída de 168 M2 Janelas em Alumínio e V,Comum,1,520000
66,19,"Avenida Antônio Ferreira de Jesus, Novo Buritizal",,,,,,,O ponto comercial loja box no bairro Novo Buritizal possui 200 metros quadrados com 3 quartos sendo 3 suites e 4 banheirosPonto Comercial no bairro Novo Buritizal Sub esquina Edi,Comum,1,500000
67,20,"Rua Alemanha, Cabralzinho",,,,,150,,Vendo Excelentes lotes planos e com muro em uma lateral e nos fundos Possui excelente localização dentro do residencial Lotes 10x20 Localizado no Parque Das Nações tenho uma esqu,Comum,1,120000
68,21,"Central, Macapá",,,,,,,Vende se 01 Hotel no Município de Mazagão Hotel São Tiago com capacidade para hospedar 34 pessoas Contendo 11 apartamentos suítes sendo 04 com capacidade de até 05 pessoas em,Comum,1,900000
69,22,"Cidade Nova, Macapá",,,,,,,83 2021 Imóvel residencial em alvenaria de 02 dois pavimentos construído sob lote medindo 7 5 de frente por 16 00m de fundos totalizando 120 00m² murado coberto com telhas,Comum,1,100000
70,23,"Rua Caubi Sérgio Melo, Renascer",,,,,353,,Apartamento residencial situado no condomínio Barcelona prédio com elevador contendo garagem coberta fixa sala de estar jantar um quarto uma suíte cozinha com armários pl,Comum,1,280000
71,24,"Lagoa Azul, Macapá",,,,,,,TRATA SE DE LOTE RESIDENCIAL INTEGRANTE DO LOTEAMENTO TERRA NOVA BOSQUE MEDINDO 8 00m² DE FRENTE POR 20m² DE FUNDOS DE FRENTE PARA A RUA 30 B,Comum,1,28000
72,1,"Avenida Coronel Teixeira, Ponta Negra",,,,,,,Pronto para morar ao lado do Shopping Ponta Negra no melhor da região Piscina churrasqueira fitness salão de festas quadra esportiva segurança 24 horas,Pronto para morar,1,340000
73,2,"Avenida Coronel Teixeira, Ponta Negra",,,,,,,A região da Ponta Negra é um dos pontos mais nobres e valorizados de Manaus E é exatamente onde está localizado o Estilo Ponta Negra No empreendimento você estará ao lado do Sho,Pronto para morar,1,
74,3,"Rua Fulvio Pennanchi, Planalto",,,,,,,Lazer equipado Previsão para medição de água individualizada Preparação para Wi fi nas áreas de lazer Sistema de segurança ECO Coleta seletiva Portas Especiais Pomar Bicicle,Na planta,1,176490
75,4,"Avenida Frederico Baird, Ponta Negra",,,,,350,,DESCRIÇÃO ACEITA FINANCIAMENTO Tamanho do terreno 11 X 25m² 275m² Área construída 297m² 40m² de área de piscina Linda casa duplex moderna com fachada contemporânea,Super destaque,1,1500000
76,5,"Rua Nelson Batista de Sales, Aleixo",,,,,,1854,Localizada na rua Nelson Batista a poucos metros do Condomínio Tiradentes Terreno medindo 15x30 Térreo composto por 2 suítes 1 dormitório um dormitório no mezanino,Super destaque,1,395000
77,6,"Rua Duque de Windsor, Chapada",,,,,583,,EXCELENTE CASA A VENDA NO CONDOMÍNIO ARISTOCRÁTICO Uma casa perfeita para moradia ou investimento 03 suítes com closet Salas de estar jantar e Tv Modulados 13 Ar Condicionados,Super destaque,1,2600000
78,7,"Lírio do Vale, Manaus",,,,,,,Oportunidade Imóvel no Bairro Lírio do Vale II Excelente Localização O imóvel possue 03 quartos amplos sendo 01 Suíte com Hidromasagem Banheiro Social Área de Serviço,Comum,1,170000
79,8,"Rua das Camélias, Jorge Teixeira",,,,,,,Vendo 2 Casas no mesmo terreno no Jorge Teixeira 4 etapa na cidade alta Terreno de 8x20 Terreno e a rua São planos Plantão ONLINE what 9 9150 37 54 Valor das 2 casas 85mil,Comum,1,85000
80,9,"Santo Agostinho, Manaus",,,,,,,Casa no Bairro Santo Agostinho Inf O Imóvel possue 03quartos sendo 01 Suíte ampla Edícula com Área de Serviço integrada Sala de estar e Recepção Wc Social amplo Garagem Co,Comum,1,180000
81,10,"Santo Agostinho, Manaus",,,,,,,Casa no Bairro Santo Agostinho Inf 9 9 3 4 7 2 8 6 2 O Imóvel possue 03quartos sendo 01 Suíte ampla Edícula com Área de Serviço integrada Sala de estar e Recepção Wc Social a,Comum,1,180000
82,11,"Lírio do Vale, Manaus",,,,,,,Oportunidade Imóvel no Bairro Lírio do Vale II Excelente Localização O imóvel possue 03 quartos amplos sendo 01 Suíte com Hidromasagem Banheiro Social Área de Serviço,Comum,1,170000
83,12,"Rua da Prata, Gilberto Mestrinho",,,,,,,Casa no Nova Vitória R das Pratas 87 Gilberto Mestrinho Manaus AM CEP Com 2 quartos sendo uma suíte 1 Banheiro social 1 Vaga Cozinha Sala Área atrás Terreno 8x 25 20,Comum,1,80000
84,13,"Rua Rosa Branca, São José Operário",,,,,,,Casa no bairro Cidade de Deus atrás do BARATÃO da CARNE Plantão ONLINE what 9 9150 37 54 São duas casas no mesmo terreno no cidade de Deus Casa da frente São 2 quartos sendo,Comum,1,130000
85,14,"Avenida Coronel Teixeira, Nova Esperança",,,,,,,Predilleto Ponta Negra Rua da Prosperidade Nova Esperança Manaus AM 69037 473 7 Torres 929 Vagas 2 Elevadores por torre 2 vagas de Garagem Gerador 100 3 qua,Comum,1,319000
86,15,"Avenida Francisco Queiroz, Colônia Santo Antônio",,,,,,,Casa Duplex em condomínio 03 quartos 02 vagas Próx Atack Max Teixeira INFORMAÇÕES DETALHADAS DO IMÓVEL Condomínio Residencial Vila Vitória Régia 01 Colônia Sto Antôn,Comum,1,320000
87,16,"Colônia Terra Nova, Manaus",,,,,359,630,Apartamento excelente no residencial Aleggro com estrutura de lazer para você e sua família Fale conosco,Destaque,1,230000
88,17,"Avenida Francisco Queiroz, Colônia Santo Antônio",,,,,,,Casa Duplex em condomínio 03 quartos 02 vagas Próx Atack Max Teixeira INFORMAÇÕES DETALHADAS DO IMÓVEL Condomínio Residencial Vila Vitória Régia 01 Colônia Sto Antôn,Comum,1,320000
89,18,"Travessa Sanhaçu, Monte das Oliveiras",,,,,,,Vende se uma casa 2 quartos no Monte das Pascoal Cep Descrição 2 quartos sendo suíte Garagem cozinha varanda e área atrás Rua sanhaçu Monte Pascoal Próximo a Avenida dos,Comum,1,66000
90,19,"Rua Nelson Batista de Sales, Aleixo",,,,,,1854,Localizada na rua Nelson Batista a poucos metros do Condomínio Tiradentes Terreno medindo 15x30 Térreo composto por 2 suítes 1 dormitório um dormitório no mezanino,Super destaque,1,395000
91,20,"Rua Jitaúna, Flores",,,,,,,Valor de Venda R 270mil Aceita Financiamento e FGTS 2 quartos sendo 1 suíte O segundo quarto foi transformado em closet é reversível Sala estar e jantar com varanda Cozinha,Comum,1,
92,21,"Rua Misushiro, Parque Dez de Novembro",,,,,309,,Flex Parque 10 02 quartos 01 suíte Modulados e splits INFORMAÇÕES DETALHADAS DO IMÓVEL Condomínio Flex Parque 10 Endereço R Misushiro Parque Dez Manaus AM Pr,Comum,1,360000
93,22,"Rua Tipuana, Monte das Oliveiras",,,,,,,Casa no Monte das oliveiras Rua Piquia Com 2 quartos sendo uma suíte sala cozinha área atrás coberta corredor lateral Acessos a avenida Mulateiro Av Preciosa e Av Arqu,Comum,1,73000
94,23,"Avenida Comendador José Cruz, Lago Azul",,,,,325,503,O apartamento no bairro Lago Azul com 70 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros em dois quartos modulados Possui academia espaço gourmet playground Vai lhe,Comum,1,250000
95,24,"Nova Cidade, Manaus",,,,,,,A casa no bairro Nova Cidade possui 60 metros quadrados Com Area na frente pra garagem para 3 carros com 3 quartos sendo 1 suite e 1 banheiro Social,Comum,1,165000
96,1,"Rua Doutor Genésio Salles, Vila Laura",,,,,,,O melhor da Vila Laura para você Escolha mais conforto segurança lazer e bem estar no maior empreendimento da Vila Laura Próximo ao Shopping Bela Vista e à estação de metrô Ace,Na planta,1,387480
97,2,"Rua Parambu, Santa Teresa",,,,,,,Residencial Santorini BRF Realizações Jardim Santa Tereza próximo ao Metrô Supermercado Extra e Shopping Horto Bela Vista 2 4 com 58m2 Varanda e Suíte com espaço para Cl,Pronto para morar,1,395000
98,3,"Rua Parambu, Santa Teresa",,,,,,,Residencial Mykonos BRF Realizações Jardim Santa Tereza próximo ao Metrô Supermercado Extra e Shopping Horto Bela Vista 3 4 com 70m2 Varanda Suíte com espaço para Closet,Em construção,1,388000
99,4,"Rua Guillard Muniz, Pituba",,,,,,135,Casa 4 4 1 Suíte varanda 2 salas nascente piscina garagem para 4 carros dependência completa Próximo de supermercado farmácias padarias academias bares restaurantes e,Super destaque,1,1450000
100,5,"Itaigara, Salvador",,,,,2924,9185,Código do imóvel CO0360 Cobertura para Venda no bairro Itaigara localizado na cidade de Salvador BA Excelente cobertura top house no Alto do Itaigara São 322m2 4 suí,Super destaque,1,2390000
101,6,"Rua Aratuba, Parque Bela Vista",,,,,600,30,OPORTUNIDADE PARQUE BELA VISTA TOTALMENTE MOBILIADO IMPECÁVEL LOCALIZAÇÃO PRIVILEGIADA Alugo imóvel quarto e sala mobiliado no Parque Bela Vista Prédio com Portaria 24,Super destaque,1,235000
102,7,"Praça Farol de Itapuã, Itapuã",,,,,,,Imóvel de 3 4 sala cozinha bastante área laje livre excelente localização e pronta para morar Valor de entrada R 10 000 00 e restante em parcelas fixas no boleto bancário S,Comum,1,120000
103,8,"Rua 13 de Maio de São Tomé, Paripe",,,,,,,A casa no bairro Paripe possui 120 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros laje livre excelente localização e pronta para morar Entrada R 10 000 00 e restant,Comum,1,140000
104,9,"Pernambués, Salvador",,,,,,,UTILIZE SEU CARTÃO OU FGTS COMO ENTRADA CASA EM PERNAMBUES FALE COM JUAN MICHAEL NÃO RESPONDO CHAT SOMENTE WHATS OU LIGAÇÃO 71 9 88 46 55 78 ADQUIRA O IMÓVEL PE,Comum,1,90000
105,10,"Rua Arthur D'Almeida Couto, Vila Laura",,,,,250,600,Apartamento em Vila Laura com 75m² todo reformado parte hidráulica e eletrica somente dois apartamentos por andar porcelanato portobello rodapé santa luzia closet 1 suíte 3 4,Destaque,1,300000
106,11,"Avenida 1º de Maio, Pernambués",,,,,,,A casa no bairro Pernambués com 80 metros quadrados com 3 quartos e 2 banheiros Possui espaço gourmet Vai lhe possibilitar todo o conforto do ar condicionado nos dias mais quentes,Comum,1,70000
107,12,"Rua Embira, Patamares",,,,,660,4900,Apartamento com 3 quartos sendo 1 suíte lavabo varanda gourmet com churrasqueira e fechamento de vidro home office sanitário social e de serviço 2 vagas de garagem soltas arm,Super destaque,1,950000
108,13,"Rua Henrique Dias, Bonfim",,,,,,,A casa está localizado no bairro Bonfim possui 87 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui lareira Vai lhe possibilitar todo o conforto do ar condicionado,Comum,1,95000
109,14,"Rua Acari, Piatã",,,,,,,A casa está localizado no bairro Piatã com 110 metros quadrados com 3 quartos e 2 banheiros 2 vagas de garagem sala ampla cozinha semi mobiliada e área de serviço GRANDE FEIRÃ,Comum,1,95000
110,15,"Centro, Salvador",,,,,,,A casa está localizado no bairro Itapuã possui 110 metros quadrados com 3 quartos e 3 banheiros,Comum,1,80000
111,16,"Rua Amado Coutinho, Brotas",,,,,525,,O apartamento no bairro Brotas possui 79 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui salão de festas área de recreação infantil sacada Vai lhe possibilitar,Comum,1,229000
112,17,"Rua Doutor Filinto Borja, Brotas",,,,,562,600,Apartamento para venda possui 75 metros quadrados com 2 quartos 1 suíte reversível para 3 quartos apartamento totamente reformado porcelanato living cozinha banheiro social,Destaque,1,
113,18,"Rua Alternativa, Cabula",,,,,,,A casa no bairro Cabula possui 120 metros quadrados com 2 quartos sendo 1 suite e 2 banheirosvalor de entrada R 11 500 00 e restante parcelado em boleto bancário,Comum,1,95000
114,19,"Rua Abaira, Resgate",,,,,,,Imóvel de 3 4 sala cozinha bastante área laje livre excelente localização e pronta para morar Valor de entrada R 8 000 00 e restante em parcelas fixas no boleto bancário SÓ,Comum,1,95000
115,20,"Rua Urbano Antônio de Souza, Stiep",,,,,,,PARQUE DA LAGOA Stiep Apartamento com 3 quartos sendo uma suíte distribuído em 82m² varanda piso porcelanato ar condicionado armários embutidos na cozinha e 2 vagas na gar,Comum,1,420003
116,21,"Rua Mocambo, Trobogy",,,,,250,100,VENDO Trobogy 2 4 com suíte e varanda em 62m² Térreo Nascente 1 quarto c suíte e ar condicionado Rebaixamento em gesso porcelanato projeto de iluminação lustr,Comum,1,250000
117,22,"Rua 19 de Abril, Pernambués",,,,,,,A casa está localizado no bairro Pernambués possui 90 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro para visita sala ampla cozinha grande e arejada área de serviço e,Comum,1,95000
118,23,"Rua Abelardo Andrade de Carvalho, Boca do Rio",,,,,,,Imóvel de 2 4 em excelente localização reformado facil acesso sala e cozinha fresca e pronto para morar Valor de entrada R 8 000 00 e restante em parcelas fixas no boleto ban,Comum,1,90000
