,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
10,11,"Rua Alcides Teixeira, Loteamento Santo Afonso",,,,,,,Vendo excelente casa localizada no bairro Santo Afonso Terreno 14x30 03 dormitórios sendo 01 suíte bem amplo 01 banheiro social Sala Cozinha Área de serviço Área gourmet co,Destaque,1,250000
11,12,"Rua 25 de Dezembro, Tancredo Neves",,,,,,,Ótima casa a venda com 02 quartos sendo demi suite sala cozinha aérea na frente Área com piscina atrás Localizado na principal do Tancredo Neves Aceito carro ou gado como,Comum,1,120000
12,13,"Vitoria, Rio Branco",,,,,,,Casa disponível para venda bairro Vitória pronta para financiar Sala climatizada Cozinha americana 02 Banheiros sociais 03 Dormitórios sendo 01 suíte Piscina churrasqueira,Comum,1,285000
13,14,"Rua Independência, Conjunto Bela Vista",,,,,,,Vende se uma casa no Conjunto Bela Vista Sala de estar e jantar Cozinha Suíte com móveis planejados 3 Dormitórios mais um quarto externo 3 banheiros Garagem pra 2 carros V,Comum,1,320000
14,15,"Rua Maria Luciola da Silva, Vila da Amizade",,,,,,,Excelente casa localizada no Residencial Acauã com 2 quartos 2 suítes Garagem pra 2 carros Portão eletrônico Acabamentos em gesso Cerca elétrica com concertina Poço,Comum,1,220000
15,16,"Loteamento Santo Afonso, Rio Branco",,,,,,,Imovel localizado no na principal do Santo Afonso Contendo 02 suítes e 01 quarto sala de estar sala de jantar cozinha área de serviço varanda na frente coberta e quintal atr,Destaque,1,420000
16,17,"Estrada Jarbas Passarinho, Parque dos Sabias",,,,,,,Vende se uma casa com mobilia no Residêncial Envira Sala Cozinha Banheiro 2 quartos Garagem pra 2 carros Área de Serviço Valor a vista mas com possibilidade de financiamento,Comum,1,170000
17,18,"Conjunto Tangara, Rio Branco",,,,,,,Ótima casa com sala de estar sala de jantar 1 suítes 2 quartos estilo americano cozinha área de serviço e garagem coberta para 02 carros OBS a casa hoje encontra se bem próx,Comum,1,270000
18,19,"Rua Senira Nogueira, Vila Ivonete",,,,,,,Vendo Casa Conj Procon Imóvel conta com 03 suítes Sala de estar Sala de jantar Cozinha Garagem pra 02 carros Próximo ao posto de gasolina e Galeria Getúlio,Comum,1,450000
19,20,"Loteamento Joafra, Rio Branco",,,,,,768,Excelente imóvel a venda no Loteamento Joafra próximo a Fameta parque tucumã posto de combustível e conveniências Imóvel conta com 01 suíte e 01 quarto wc social sala e cozin,Comum,1,270000
20,21,"Alameda Acrelândia, Portal da Amazonia",,,,,,,Casa no Portal da Amazônia com 2 dormitórios sendo 1 suíte 1 banheiro social sala e cozinha ampla área de serviço edícula e garagem pra 2 carros,Comum,1,250000
21,22,"Rua Iguaçu da Glória, Vitoria",,,,,357,,Excelente apartamento à venda no Residencial Topázio O imóvel conta com 2 dormitórios sala de estar W C social área de serviço e varanda O condomínio dispõe de piscina chu,Destaque,1,195000
22,23,"Rua S5, Conjunto Tucuma",,,,,,,Terreno de 275 m² Endereço Rua S5 nº 57 Conj Tucumã 11x25m sol da manhã Terreno todo murado e com construção incompleto Localização perfeita próximo da Ufac Lago do,Comum,1,120000
23,24,"Conjunto Jardim Universitario, Rio Branco",,,,,,,TERRENO JARDIM UNIVERSITÁRIO QUADRA 2 LOTE 17,Destaque,1,70000
24,1,"Avenida Comendador Gustavo Paiva, Mangabeiras",,,,,,,THE ICON PARK OFFICE Um EMPRESARIAL ao lado do Parque Shopping com todo CONFORTO e SEGURANÇA que você precisa Serão 2 Torres com uma arquitetura de alto padrão e opções de sa,Na planta,1,297394
25,2,"Travessa Professor Derval Macário dos Santos, Cruz das Almas",,,,,,,Apartamentos de 2 quartos com suíte na Região de Cruz das Almas com opção de varanda em condomínio fechado todos com vaga de garagem Tudo o que você sempre quis em um só lugar,Em construção,1,291490
26,3,"Rua Estudante Jader Izídio Malta de Araújo, Jatiúca",,,,,,,Tá procurando um apartamento novo compacto e o melhor com condomínio com valor de 370 reais já incluso água e gás Chegou a sua hora de comprar seu APARTAMENTO NOVO com 2 ou 3 qua,Super destaque,1,405000
27,4,"Jacarecica, Maceió",,,,,,,Green Park Residence loteamento próximo a praia de Guaxuma lugar perfeito para morar lugar tranquilo e seguro em ótima localização área de lazer completa Lotes medindo entre,Super destaque,1,383399
28,5,"Avenida Senador Rui Palmeira, Ponta Verde",,,,,1800,1378,OPORTUNIDADE Belíssima cobertura duplex no coração da ponta verde localização privilegiada perto de tudo Praia supermercados restaurantes farmácias padarias e escolas Máx,Super destaque,1,680000
29,6,"Avenida Jorge Barros, Santa Amélia",,,,,,,VENDO APARTAMENTO NO CONDOMÍNIO MEDITERRÂNEO OESTE NA SANTA AMÉLIA O imóvel está localizado no térreo posição nascente e conta com 1 sala de estar 1 sala de jantar 2 quartos,Comum,1,180000
30,7,"Rua José Fragoso de Omena, São Jorge",,,,,310,,Olá sejam bem vindos Eu sou o Residencial Alto da Boa Vista localizado próximo do Parque Shopping Maceió no bairro do São Jorge Fico em um entorno que dá acesso fácil para t,Comum,1,220000
31,8,"Avenida Menino Marcelo, Antares",,,,,380,,Senhores Visite nos no endereço eletrônico portelamczimoveis para obter maiores detalhes Empreendimento no Antares em local com excelente infraestrutura próximo de superm,Comum,1,
32,9,"Rua Jornalista Alziro Zarur, Gruta de Lourdes",,,,,,,Encontramos sua casa venha conhecer essa mera oportunidade para você que busca uma casa para uso Residencial ou Comercial estamos a sua disposição para lhe apresentar essa linda,Comum,1,520000
33,10,"Avenida 01, Benedito Bentes",,,,,,,A casa está localizado no bairro Benedito Bentes 2 possui 130 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,140000
34,11,"Rua O, Antares",,,,,305,1,O apartamento no bairro Antares tem 58 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro Possui jardim playground salão para festas e eventos Vai lhe possibilitar curtir,Comum,1,176000
35,12,"Avenida Jorge Barros, Santa Amélia",,,,,,,Apartamento com 02 quartos WC sala cozinha área de serviço Piso laminado de madeira e pintura nova 1 andar e nascente Aceito Financiamento Um lugar feito para encant,Destaque,1,133000
36,13,"Rua Gaspar Ferrari, Ponta Verde",,,,,,,Vendo excelente apartamento de 110m² com 3 SUITES dependência completa TOTALMENTE NASCENTE LESTE FRENTE RUA 2 vagas SOLTAS PROXIMO DA IGREJA SAO PEDRO UNICOMPRA,Comum,1,520000
37,14,"Avenida Juca Sampaio, Barro Duro",,,,,230,,O apartamento no bairro Barro Duro tem 52 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro social Sala de estar e jantar Possui academia espaço gourmet jardim área,Comum,1,
38,15,"Quadra B, Serraria",,,,,,,Horto Jardins conquiste seu apartamento do jeito que você sempre sonhou Apartamentos de 2 e 3 quartos com e sem varanda de 45 a 55m² muito bem localizado ENTRADA FACILITAD,Comum,1,220000
39,16,"Rua Teodomiro Deodato Santos, Tabuleiro do Martins",,,,,,,TORRES DE TRINDADE Localização privilegiada para facilitar ainda mais o seu dia a dia em Maceió Próximo ao Shopping Pátio Maceió BIG Bom Preço Colégio Atheneu Faculdade Pitá,Comum,1,249490
40,17,"Avenida General Luiz de França Albuquerque, Jacarecica",,,,,700,,Edf Evolution TORRE WAVE 4 dormitórios Nascente 141 5 m2 privativa 5 banheiros Dependência de serviço completa Lavanderia Cozinha Aquecimento a gás 3 v,Destaque,1,127900
41,18,"Avenida Muniz Falcão, Barro Duro",,,,,,,Excelente casa de condomínio em uma localização privilegiada na principal da Muniz falcão com entrada individual portão Elétrico 1 vaga de estacionamento e 1 garagem coberta c,Destaque,1,195000
42,19,"Ponta Verde, Maceió",,,,,1060,,Vendo apartamento na Ponta Verde totalmente nascente com varanda 3 4 2 suítes DCE piscina e salão de festas prédio muito bem localizado próximo de escolas supermercados lo,Comum,1,490000
43,20,"Avenida Jardim Paulo VI, Cidade Universitária",,,,,,,Village Campestre 2 Av Jd João Paulo VI 802 Qd 83 Maceió AL 57073 580 Descrição e Diferenciais do Imóvel Obs casa à venda sem mobilia Quintal grande com Casinha,Comum,1,110000
44,21,"Rua Carlos Gomes da Silva, Jatiúca",,,,,950,2600,Edf Via verde Jatiúca Área Privativa 120m2 Nascente Porteira fechada Fica Tudo que está sendo divulgado nas fotos g andar Unidade 903 3 quartos 3 banheiros Suíte Social,Comum,1,860000
45,22,"Feitosa, Maceió",,,,,200,1100,O apartamento no bairro Feitosa tem 67 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui sacada Vai lhe possibilitar todo o conforto do ar condicionado nos dias ma,Comum,1,220000
46,23,"Avenida Deputada Selma Bandeira, Antares",,,,,180,,Oportunidade única de adquirir o imóvel dos seus sonhos e morar no único condomínio com parcelas a partir de R 399 00 com varanda gourmet em todas as unidades Entrada parcelada,Comum,1,146000
47,24,"Rua Estudante Antônio Carlos de Moura Gama, Jatiúca",,,,,600,,EDIFÍCIO SANTA SOFIA Oportunidade de adquirir seu apartamento na Jatiúca próximo do corredor Vera Arruda localização privilegiada a poucos metros da praia e do Maceió Shopping,Comum,1,
48,1,"Jardim Marco Zero, Macapá",,,,,,,34 2022 excelente lote urbano parcialmente murado dispondo das seguintes medidas 12m de frente por 30m de fundos totalizando 360m² Próximo ao monumento do Marco Zero a 100m,Super destaque,1,190000
49,2,"Avenida Uruguai, São José",,,,,250,,Situado no Residencial Jardim América na rodovia Duca Serra Possui Suíte Master com closet 2 dormitórios cozinha com bancada americana 2 vagas de garagem Sala de estar,Super destaque,1,450000
50,3,"Santa Rita, Macapá",,,,,,,Consultor Bruno Dias Whatsapp 11 9 5944 4559 Crédito para Imóvel Compra de Fazenda Investimento empresarial Crédito rural Crédito para carro Caminhões Ma,Super destaque,1,300000
51,4,"Alameda Abil, Brasil Novo",,,,,,,A casa de vila no bairro Brasil Novo possui 120 metros quadrados com 3 quartos sendo 3 suites e 3 banheiros,Comum,1,70000
52,5,"Rua Luis Carlos de Araújo Monteiro, Jardim Equatorial",,,,,,,Casa está localizado no bairro Jardim Equatorial Situada na Rua Luis Carlos de Araújo Monteiro Edificada em terreno 10x30 220m2 de área construída contendo as seguintes acomoda,Comum,1,450000
53,6,"Lagoa Azul, Macapá",,,,,,,Excelente terreno urbano localizado na zona norte de Macapá no bairro Morada Das Palmeiras com 02 duas frentes para as avenida das oliveiras e avenida das Limas medindo 12 5 d,Comum,1,150000
54,7,"Rodovia Juscelino Kubitschek, Jardim Marco Zero",,,,,,400,Vende se uma Excelente casa recém construído próximo ao Amapá Gardem Unifap Atacadão Lugar de muito verde bons ventos e tranquilidade SOMENTE VENDA Rod JK Ramal dos Promotor,Destaque,1,600000
55,8,"Rodovia Juscelino Kubitschek, Universidade",,,,,300,,Portal do Sol Zona Sul Área do terreno 250m2 Área construída 100m2 Casa térrea com sala de estar jantar cozinha fechada com acesso à área de serviço 1 suíte 1 quarto,Comum,1,380000
56,9,"Rodovia Juscelino Kubitschek, Universidade",,,,,,,Casa residencial em alvenaria de um 01 pavimento coberta com telha de barro forro em madeira piso em cerâmica garagem para três 03 carros pátio varanda Três quartos Três,Destaque,1,360000
57,10,"Rodovia Juscelino Kubitschek, Universidade",,,,,,,Construtora Urbix Incorporadora Metragem 55 92m² e 69 87m² Torres 4 Torres Quartos 2 quartos sendo 1 suíte e 3 quartos sendo 2 suítes Banheiros 2 incluso a suíte,Comum,1,378000
58,11,"Cidade Nova, Macapá",,,,,,,83 2021 Imóvel residencial em alvenaria de 02 dois pavimentos construído sob lote medindo 7 5 de frente por 16 00m de fundos totalizando 120 00m² murado coberto com telhas,Comum,1,100000
59,12,"Avenida Saúde Pimentel Canto, Novo Buritizal",,,,,,,Casa no Bairro Novo Buritizal Edificada em terreno 10x25 toda forrada lajota os quartos com central de ar poço caixa d água Contendo as seguintes acomodações Garagem Sal,Comum,1,300000
60,13,"Central, Macapá",,,,,,,Terreno medindo 48 00m de frente por 38 00m de fundos totalizando uma área de 1 824m² próximo de mercantil posto de combustível e ao lado da Caesa Casa residencial em alvenaria,Destaque,1,250000
61,14,"Santa Rita, Macapá",,,,,,,19 2020 Sala comercial no 04 quarto andar do Edifício Macapá Office Center com 50 99 m² com vista para a Rua Jovino Dinoá Dispondo de ampla sala e lavabo,Comum,1,232000
62,15,"Avenida Petrópolis, Brasil Novo",,,,,180,190,Casa moderna estilo americano Área de lavanderia e funcional Próximo ao IFAP Instituto federal Acesso do bairro da zona norte Supermercados farmacias colégios E balneário,Destaque,1,380000
63,16,"Avenida dos Bacuris, Loteamento Açaí",,,,,,,Casa residencial em alvenaria de um 01 pavimento coberta com telha de barro forro de madeira piso em cerâmica com uma área de construída de 110 00m² contendo as seguintes de,Comum,1,300000
64,17,"Novo Horizonte, Macapá",,,,,,,52_2022 Ótima oportunidade de investimento vila de apartamentos construída sob lote medindo 12 00m de frente por 30 00m de totalizando 360 metros quadrados dispondo de 05 unid,Comum,1,210000
65,18,"Congós, Macapá",,,,,,,20 2017 Imóvel residencial em alvenaria todo murado e gradeado coberto com telhas de fibrocimento forro em madeira e piso lajotado contendo as seguintes dependências garagem,Comum,1,160000
66,19,"Universidade, Macapá",,,,,,,64 2021 Grande consumidor aí está uma oportunidade ímpar para vc produzir sua própria energia Terreno com quase 10 000 m2 documentado e com a linha de transmissão sobre ele I,Comum,1,1200000
67,20,"Muca, Macapá",,,,,,,45 2022 Imóvel com excelente localização entre as Ruas Hildemar Maia e Santos Dumont garagem coberta para até 02 dois veículos sala de estar jantar escritório copa cozinh,Comum,1,340000
68,21,"Muruci Fazendinha, Macapá",,,,,,,03 2022 Excelente lote urbano plano e regular medindo 30 00m de frente por 50 00m de fundos totalizando 1 500 00m² todo murado,Comum,1,200000
69,22,"Santa Rita, Macapá",,,,,,,19 2020 Sala comercial no 04 quarto andar do Edifício Macapá Office Center com 61 62 m² com vista para a Rua Jovino Dinoá Dispondo de ampla sala e lavabo,Destaque,1,280000
70,23,"Rua Miguel Rodrigues Bittencourt, Cabralzinho",,,,,280,2000,Residencial Parque Novo Mundo Zona Oeste Casa duplex de alto padrão com projeto contemporâneo construído em lote de frente para o nascente Área do terreno 275m² Área cons,Destaque,1,1400000
71,24,"Marabaixo, Macapá",,,,,,,Oportunidade de Morar em excelente localização apenas 10 minutos do centro Novo e Pronto para Morar Condomínio Bennet Ville em Macapá Venda sem Burocracia Lote a partir de R 1,Comum,1,150000
72,1,"Avenida Coronel Teixeira, Ponta Negra",,,,,,,Pronto para morar ao lado do Shopping Ponta Negra no melhor da região Piscina churrasqueira fitness salão de festas quadra esportiva segurança 24 horas,Pronto para morar,1,340000
73,2,"Avenida Coronel Teixeira, Ponta Negra",,,,,,,A região da Ponta Negra é um dos pontos mais nobres e valorizados de Manaus E é exatamente onde está localizado o Estilo Ponta Negra No empreendimento você estará ao lado do Sho,Pronto para morar,1,
74,3,"Rua Fulvio Pennanchi, Planalto",,,,,,,Lazer equipado Previsão para medição de água individualizada Preparação para Wi fi nas áreas de lazer Sistema de segurança ECO Coleta seletiva Portas Especiais Pomar Bicicle,Na planta,1,176490
75,4,"Alameda Carlota Bonfim, Ponta Negra",,,,,,,EXCELENTE CASA ALTO PADRÃO NO RESIDENCIAL PRAIA DOS PASSARINHOS CASA CONCEITO ABERTO COM FINO ACABAMENTO IMÓVEL Sala dois ambientes e sala de vídeo Salão em tripé direito altíss,Super destaque,1,2300000
76,5,"Alameda Carlota Bonfim, Ponta Negra",,,,,580,,Vendo ótimo lote no condomínio passaredo Terreno plano medindo 11m de frente por 25m de fundo totalizando 275m2 Imóvel quitado Condomínio fechado dispõe de portaria c,Super destaque,1,250000
77,6,"Avenida Frederico Baird, Ponta Negra",,,,,250,,Que tal morar na Ponta Negra numa casa nova recém construída sendo o seu primeiro proprietário e usufruindo do melhor que a infraestrutura do Condomínio Quinta das Marinas pode lh,Super destaque,1,750000
78,7,"Avenida Jacira Reis, Dom Pedro I",,,,,,,Residencial Jacira Reis Condomínio fechado Lançamento de 12 Unidades a Partir de 330 MiL em Condomínio Fechado de Alto Padrão Na Jacira Reis Casas térreas e Duplex em Condomí,Comum,1,350000
79,8,"Avenida Jacira Reis, Dom Pedro I",,,,,,,Residencial Jacira Reis Condomínio fechado Lançamento de 12 Unidades a Partir de 330 MiL em Condomínio Fechado de Alto Padrão Na Jacira Reis Casas térreas e Duplex em Condomí,Comum,1,350000
80,9,"Rua Empédoles, Jorge Teixeira",,,,,,,Casa no bairro Cidade de Deus atrás do BARATÃO da CARNE Plantão ONLINE what 9 9150 37 54 São duas casas no mesmo terreno no cidade de Deus Casa da frente São 2 quartos sendo,Comum,1,130000
81,10,"Rua Álvaro Maia, Alvorada",,,,,,,Casa 3 quartos sendo 2 suítes no Alvorada I ASSISTA O VÍDEO DESTE IMÓVEL NO YOUTUBE Sugestão Siga no canal no YouTube e Instagram e tenha acesso a diversos imóveis do mercado i,Comum,1,290000
82,11,"Rua Faisão, Santa Etelvina",,,,,,,Ponto Comercial todo na laje R Beija Flor Rio Piorini Manaus AM 69015 685 Com 1 quarto e banheiro dentro Terreno 8m x 16m Ponto Comercial na laje 4 5m x 16m Valor,Comum,1,85000
83,12,"Flores, Manaus",,,,,,,CASA PRÓXIMO A NILTON LINS No Parque das Nações CASA COM Sala de estar e jantar 03 quartos sendo 1 suite Cozinha Área de serviço coberta Garagem para 02 carros Q,Destaque,1,265067
84,13,"Avenida Frederico Baird, Ponta Negra",,,,,,,Conquista Marinas Entrega 04 2024 ENDEREÇO Av Frederico Baird 2880 Ponta Negra Manaus AM 69037 144 11 blocos 05 pavimentos térreo 04 Sendo 08 unidades por,Comum,1,161900
85,14,"Avenida Max Teixeira, Cidade Nova",,,,,380,,Smile cidade nova Localização av max texeira Area de lazer piscinas quadras academia e muito mais Tipologia 85m2 3 quartos sendo 1 suíte 2 vagas Sala de est,Comum,1,352000
86,15,"Rua Dom Diogo de Souza, Parque Dez de Novembro",,,,,,,Linda casa localizada em área Nobre Bairro Parque Dez Há 500 metros do HiperDB Rua Dom Diego CEP Terreno 7x30 210 m2 Área Construída 6 5x20 130 m2 Contém 3 quartos sen,Comum,1,320000
87,16,"Planalto, Manaus",,,,,,,Casa no Planalto em condomínio fechado CASA COM Sala de estar e jantar 03 quartos sendo 1 suite Cozinha Área de serviço coberta Garagem para 02 carros ACABAMENTO DO I,Destaque,1,300068
88,17,"Rua Afonso Pena, Centro",,,,,,,Caro cliente Apresento lhe LIFE CENTRO Sofisticação e Exclusividade na medida certa Localização R Afonso Pena 555 Centro Manaus AM 69020 160 Características Apartam,Comum,1,480000
89,18,"Tarumã, Manaus",,,,,,,Casa no Villa Suíça com 85m² de área construída excelente acabamento Descrição do imóvel 3 quartos sendo 1 suíte sala dos ambientes wc social cozinha área de serviços piscin,Comum,1,395000
90,19,"Novo Aleixo, Manaus",,,,,,,A casa está localizado no bairro Novo Aleixo possui 70 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros,Destaque,1,180068
91,20,"Travessa Bário, Vila da Prata",,,,,,,Vendo casa no Bairro Vila da Prata próxima ao CIGS Campo de Futebol praças padarias igrejas Supermercados escolas mercadinhos e à 10 minutos do centro A casa é Duplex com,Comum,1,270000
92,21,"Rua Peruíbe, Cidade Nova",,,,,,,Casa no conjunto Galileia 92 9 9 2 7 7 9 4 8 3 ligações e WhatsApp Terreno 8x20 Casa 3 dormitórios 1 sala de estar 1 sala de jantar Cozinha grande com banheiro social e área de s,Comum,1,165009
93,22,"Rua Umberto Lobato Rodrigues, Planalto",,,,,,,No Belvedere Planalto 92 9 9 2 7 7 9 4 8 3 ligações e WhatsApp 1 casa 3 Quartos 2 vagas de garagem Sala cozinha 2 banheiros Área de serviço 2 casa sala 1 quarto suíte,Comum,1,340001
94,23,"Rua Wagner, Da Paz",,,,,,,Para maiores informações entrar em contato WhatsApp 92 99537 7528 ou 98235 3630 UP FLORES Nosso novo lançamento da construtora OLÁ CASA NOVA em parceria VIVERE IMÓVEIS Apartam,Destaque,1,306994
95,24,"Rua Misushiro, Parque Dez de Novembro",,,,,309,,Apartamento de 2 dormitórios 1 suíte 65 metros quadrados 5º andar nascente 100 mobiliado 1 vaga de garagem Valor 370 mil Taxa de condomínio 309 00,Destaque,1,370000
96,1,"Rua Doutor Genésio Salles, Vila Laura",,,,,,,O melhor da Vila Laura para você Escolha mais conforto segurança lazer e bem estar no maior empreendimento da Vila Laura Próximo ao Shopping Bela Vista e à estação de metrô Ace,Na planta,1,387480
97,2,"Rua Parambu, Santa Teresa",,,,,,,Residencial Santorini BRF Realizações Jardim Santa Tereza próximo ao Metrô Supermercado Extra e Shopping Horto Bela Vista 2 4 com 58m2 Varanda e Suíte com espaço para Cl,Pronto para morar,1,395000
98,3,"Rua Parambu, Santa Teresa",,,,,,,Residencial Mykonos BRF Realizações Jardim Santa Tereza próximo ao Metrô Supermercado Extra e Shopping Horto Bela Vista 3 4 com 70m2 Varanda Suíte com espaço para Closet,Em construção,1,388000
99,4,"Avenida Aliomar Baleeiro, Cajazeiras",,,,,,7500,TERRENO PARA VENDA OU ALUGUEL Terreno Região de Cajazeiras Salvador Bahia Bairro Sete de Abril Endereço AV ALIOMAR BALEEIRO n 3211 ÁREA PLANA 33 000 M² ÁREA TOTAL 72,Super destaque,1,50000000
100,5,"Rua do Tarumã, Parque São Vicente",,,,,2102,439,O apartamento no bairro Caminho das Árvores com 172 metros quadrados com 3 quartos sendo 3 suites e 1 banheiro Possui área de brinquedo para as crianças salão de festas Vai lhe p,Super destaque,1,1370000
101,6,"Avenida Octávio Mangabeira, Jaguaribe",,,,,,,Apartamento à venda 3 suítes localizado na paradisíaca Jaguaribe Com 103 m² 3 suítes vista mar e de andar alto Possui varanda gourmet e 2 vagas de garagem soltas A infraes,Super destaque,1,1250000
102,7,"Travessa Djalma Sanches, São Marcos",,,,,,,João Santos 71 9 86 27 21 56 WhatsApp ou ligação CHEGOU A HORA DEE VOCÊ REALIZE SEU GRANDE SONHO DA SUA CASA PRÓPRIA PARA INFORMAÇÕES COM MAIS URGÊNCIA ME CHAMA NO WHATS,Comum,1,70000
103,8,"Rua Doutor Eduardo Dotto, Paripe",,,,,,,JOÃO SANTOS 71 9 86 27 21 56 Número para Contatos CHEGOU A HORA DEE VOCÊ REALIZE SEU GRANDE SONHO DA SUA CASA PRÓPRIA PARA INFORMAÇÕES COM MAIS URGÊNCIA ME CHAMA NO WH,Comum,1,110000
104,9,"Jardim das Margaridas, Jardim das Margaridas",,,,,,,ATENDIMENTO LARISSA SOUZA Watts OS LIGAÇÃO 71 9 94 01 65 46 CONQUISTE HOJE O SUA CASA E SAIA IMEDIATAMENTE DO ALUGUEL IMÓVEL ESCRITURADO FÁCIL ACESSO 3 QUARTOS 2 BANH,Comum,1,100000
105,10,"Rua Doutor Arthur Couto, Mussurunga I",,,,,,,João Santos 71 9 86 27 21 56 WhatsApp ou ligação CHEGOU A HORA DE VOCÊ REALIZE SEU GRANDE SONHO DA SUA CASA PRÓPRIA PARA INFORMAÇÕES COM MAIS URGÊNCIA ME CHAMA NO WHATSA,Comum,1,115000
106,11,"Federação, Salvador",,,,,,,Venha adquirir seu imóvel com as melhores condições do mercado CASA NA FEDERAÇÃO Entrada de 9 000 Parcelas de 500 Utilize seu FGTS Faça sua simulação Imóvel acab,Comum,1,70000
107,12,"Rua José Estanislau de Santana, Plataforma",,,,,,,João Santos 71 9 86 27 21 56 WhatsApp ou ligação CHEGOU A HORA DEE VOCÊ REALIZE SEU GRANDE SONHO DA SUA CASA PRÓPRIA PARA INFORMAÇÕES COM MAIS URGÊNCIA ME CHAMA NO WHATS,Comum,1,100000
108,13,"Cabula, Salvador",,,,,,,Atendimento Beatriz Silva 71 82 80 64 75 watts ou ligação Financiamos para todos Utilize seu FGTS Entrada pode ser parcelado 10x Trabalhando com todos Bancos Parcelas e entrada,Comum,1,90000
109,14,"Alameda Praia do Flamengo, Stella Maris",,,,,,,71 9 85 00 19 95 A casa está localizado no bairro Stella Maris Atendimento Luan Andrade Ligação OPORTUNIDADE Entre em contato e faça sua proposta aceito proposta Parcelamento,Comum,1,127000
110,15,"Rua Rio Trobogi, Piatã",,,,,,,71 9 85 00 19 95 Atendimento Luan Andrade A casa no bairro Piatã tem 166 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros e 1 suíte OPORTUNIDADE Entre em contato e,Comum,1,400000
111,16,"Rua Léllis Piedade, Ribeira",,,,,,,João Santos 71 9 86 27 21 56 WhatsApp ou ligação CHEGOU A HORA DEE VOCÊ REALIZE SEU GRANDE SONHO DA SUA CASA PRÓPRIA PARA INFORMAÇÕES COM MAIS URGÊNCIA ME CHAMA NO WHATS,Comum,1,150000
112,17,"Rua Balthazar Solé, Armação",,,,,,,FEIRÃO IMOBILIÁRIO ÓTIMO APARTAMENTO COM 3 QUARTOS 1 SUÍTE 2 BANHEIROS 2 VAGAS PARA GARAGEM ELEVADOR PISCINA CHURRASQUEIRA VARANDA ACADEMIA SALÃO DE FESTA EM ÓTIMA,Comum,1,110000
113,18,"Rua Henrique Dias, Bonfim",,,,,,,Casa com boa localização dispõe de sala ampla está localizado no bairro Bonfim tem 100 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros garagem para 2 carros cozinha,Comum,1,135000
114,19,"Rua 2 de Julho de Paripe, Paripe",,,,,,,Imóvel de 3 4 sala cozinha bastante área laje livre excelente localização e pronta para morar Valor de entrada R 10 000 00 e restante em parcelas fixas no boleto bancário S,Comum,1,
115,20,"3ª Avenida 1º de Maio, Pernambués",,,,,,,A casa no bairro Pernambués com 80 metros quadrados com 2 quartos e 1 banheiro Possui espaço gourmet Churrasqueira para você aproveitar nos momentos de descontração ENTRADA INICI,Comum,1,60000
