,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
10,11,"Rua Alcides Teixeira, Loteamento Santo Afonso",,,,,,,Vendo excelente casa localizada no bairro Santo Afonso Terreno 14x30 03 dormitórios sendo 01 suíte bem amplo 01 banheiro social Sala Cozinha Área de serviço Área gourmet co,Destaque,1,250000
11,12,"Rua Águia, Loteamento Jaguar",,,,,,,Terreno bem localizado no bairro Apolônio Sales Tamanho 10x25 Terreno murado nos fundos e na lateral esquerda Estuda se troca em veículo Demétrio Consultor Imobiliário 68 9995,Destaque,1,38000
12,13,"Rua 25 de Dezembro, Tancredo Neves",,,,,,,Ótima casa a venda com 02 quartos sendo demi suite sala cozinha aérea na frente Área com piscina atrás Localizado na principal do Tancredo Neves Aceito carro ou gado como,Comum,1,120000
13,14,"Vila Ivonete, Rio Branco",,,,,,,Vendo Casa Conjunto Procon Excelente imóvel composto por 03 suítes 01 lavado sala de estar sala de jantar cozinha área de serviço garagem pra 02 carros,Comum,1,450000
14,15,"Alameda Madri, Jardim Europa",,,,,,,Apartamento residencial açaí II Apartamento n⁰26 Bairro Jardim Europa Localizado Rua Alameda Madri n⁰ 125 3 quartos com uma suíte 1 sala de estar ampla 1 c,Destaque,1,370000
15,16,"Rua Maria Luciola da Silva, Vila da Amizade",,,,,,,Excelente casa localizada no Residencial Acauã com 2 quartos 2 suítes Garagem pra 2 carros Portão eletrônico Acabamentos em gesso Cerca elétrica com concertina Poço,Comum,1,220000
16,17,"Rua Lourenço Lopes, Eldorado",,,,,,,Vende uma casa nova no Bairro Eldorado 2 quartos 1 suíte wc social Sala Cozinha Área de serviço Churrasqueira Garagem quintal Entre em contato,Destaque,1,200000
17,18,"Conjunto Jardim Universitario, Rio Branco",,,,,,,TERRENO JARDIM UNIVERSITÁRIO QUADRA 2 LOTE 17,Destaque,1,70000
18,19,"Rodovia BR-364, Portal da Amazonia",,,,,,,Parkia Boulevard Apartamento à venda ma Torre 1 Quitado entrega para maio de 2023 com sacada Gourmet possui 66 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possu,Comum,1,370000
19,20,"Nova Esperanca, Rio Branco",,,,,,350,Casa com 3 dormitórios sendo um deles suíte com sala de estar sala de jantar cozinha lavandeira banheiro social Terreno medindo 10x 20m área de 200m² com construção de 129,Comum,1,210000
20,21,"Loteamento Joafra, Rio Branco",,,,,,768,Excelente imóvel a venda no Loteamento Joafra próximo a Fameta parque tucumã posto de combustível e conveniências Imóvel conta com 01 suíte e 01 quarto wc social sala e cozin,Comum,1,270000
21,22,"Joao Eduardo I, Rio Branco",,,,,,528,Em busca de uma casa que possa lhe proporcionar conforto tranquilidade e lazer para você e sua família Temos uma ótima opção de casa para lhe apresentar Casa é composta por 03,Comum,1,270000
22,23,"Rua Iguaçu da Glória, Vitoria",,,,,357,,Excelente apartamento à venda no Residencial Topázio O imóvel conta com 2 dormitórios sala de estar W C social área de serviço e varanda O condomínio dispõe de piscina chu,Destaque,1,195000
23,24,"Estrada do Calafate, Portal da Amazonia",,,,,,,A casa no bairro Portal da Amazônia com 150 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros Vai lhe possibilitar todo o conforto do ar condicionado nos dias mais quente,Comum,1,400000
24,1,"Avenida Comendador Gustavo Paiva, Mangabeiras",,,,,,,THE ICON PARK OFFICE Um EMPRESARIAL ao lado do Parque Shopping com todo CONFORTO e SEGURANÇA que você precisa Serão 2 Torres com uma arquitetura de alto padrão e opções de sa,Na planta,1,297394
25,2,"Travessa Professor Derval Macário dos Santos, Cruz das Almas",,,,,,,Apartamentos de 2 quartos com suíte na Região de Cruz das Almas com opção de varanda em condomínio fechado todos com vaga de garagem Tudo o que você sempre quis em um só lugar,Em construção,1,291490
26,3,"Rua Jangadeiros Alagoanos, Pajuçara",,,,,,,Pré lançamento Apartamentos 1 2 e 3 quartos em Pajuçara Prédio moderno e equipado com linda piscina espaço gourmet salão de jogos brinquedoteca home office espaço fitness,Super destaque,1,244000
27,4,"Praça Antônio Calheiros de Melo, Tabuleiro do Martins",,,,,,,Residencial Marselha Ficara localizado em frente ao Shopping Pátio Maceió 2 dormitórios 1 banheiro área privativa parcelas a partir 499 99 e muito mais ITBI E REGISTRO,Super destaque,1,158000
28,5,"Avenida Juca Sampaio, Barro Duro",,,,,,,Apartamento dispõe 52m2 2 4 sendo 1 suíte Sala com dois ambientes Cozinha Wc social Área de serviço Área de lazer dispõe Piscina adulto e infantil Churrasqueira Área,Super destaque,1,270000
29,6,"Avenida Menino Marcelo, Antares",,,,,380,,Senhores Visite nos no endereço eletrônico portelamczimoveis para obter maiores detalhes Empreendimento no Antares em local com excelente infraestrutura próximo de superm,Comum,1,
30,7,"Avenida Jorge Barros, Santa Amélia",,,,,,,VENDO APARTAMENTO NO CONDOMÍNIO MEDITERRÂNEO OESTE NA SANTA AMÉLIA O imóvel está localizado no térreo posição nascente e conta com 1 sala de estar 1 sala de jantar 2 quartos,Comum,1,180000
31,8,"Rua O, Antares",,,,,305,1,O apartamento no bairro Antares tem 58 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro Possui jardim playground salão para festas e eventos Vai lhe possibilitar curtir,Comum,1,176000
32,9,"Rua Marechal Antônio Guedes Muniz, Jatiúca",,,,,,,Apartamento MOBILIADO no corredor Vera Arruda com 2 quartos sendo 1 suite área de lazer na cobertura com academia salão e piscina 2 garagens no subsolo De 370 000 00 por R 3,Destaque,1,350000
33,10,"Avenida 01, Benedito Bentes",,,,,,,A casa está localizado no bairro Benedito Bentes 2 possui 130 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,140000
34,11,"Avenida Juca Sampaio, Barro Duro",,,,,230,,O apartamento no bairro Barro Duro tem 52 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro social Sala de estar e jantar Possui academia espaço gourmet jardim área,Comum,1,
35,12,"Rua José Fragoso de Omena, São Jorge",,,,,310,,Olá sejam bem vindos Eu sou o Residencial Alto da Boa Vista localizado próximo do Parque Shopping Maceió no bairro do São Jorge Fico em um entorno que dá acesso fácil para t,Comum,1,220000
36,13,"Avenida Jorge Barros, Santa Amélia",,,,,,,Apartamento com 02 quartos WC sala cozinha área de serviço Piso laminado de madeira e pintura nova 1 andar e nascente Aceito Financiamento Um lugar feito para encant,Destaque,1,133000
37,14,"Farol, Maceió",,,,,,,Apartamento nascente Sala estar jantar 02 quartos sendo 01 Suíte banheiro cozinha área de serviço 01 vaga de garagem e com os móveis planejados Com uma excelente local,Destaque,1,270000
38,15,"Avenida General Luiz de França Albuquerque, Jacarecica",,,,,700,,Edf Evolution TORRE WAVE 4 dormitórios Nascente 141 5 m2 privativa 5 banheiros Dependência de serviço completa Lavanderia Cozinha Aquecimento a gás 3 v,Destaque,1,127900
39,16,"Rua H, Antares",,,,,305,,Apartamento com 02 Quartos no Residencial Alvorada no Antares Valor de Condomínio já Incluso Água e Gás Apartamento Nascente Prédio com Elevador,Comum,1,150000
40,17,"Travessa da Floresta, Santa Amélia",,,,,358,,É na Santa Amélia Ótimo apartamento de 2 quartos 2 banheiros 1 suíte 2 vagas de garagem 51 metros quadrados QUITADO PODE FINANCIAR apenas 220 000 00 condomínio com gás e á,Comum,1,220000
41,18,"Cidade Universitária, Maceió",,,,,,,Chave Casa Grand Jardim das Cerejeiras 2 4 R 76 mil prest 415 quintal maior É só morar casa com 2 4 em condomínio fechado condomínio Casa Grand Jardim das Cerejeiras 2 4 R,Comum,1,76000
42,19,"Rua Teodomiro Deodato Santos, Tabuleiro do Martins",,,,,,,TORRES DE TRINDADE Localização privilegiada para facilitar ainda mais o seu dia a dia em Maceió Próximo ao Shopping Pátio Maceió BIG Bom Preço Colégio Atheneu Faculdade Pitá,Comum,1,249490
43,20,"Avenida Muniz Falcão, Barro Duro",,,,,,,Excelente casa de condomínio em uma localização privilegiada na principal da Muniz falcão com entrada individual portão Elétrico 1 vaga de estacionamento e 1 garagem coberta c,Destaque,1,195000
44,21,"Rua Gaspar Ferrari, Ponta Verde",,,,,,,Vendo excelente apartamento de 110m² com 3 SUITES dependência completa TOTALMENTE NASCENTE LESTE FRENTE RUA 2 vagas SOLTAS PROXIMO DA IGREJA SAO PEDRO UNICOMPRA,Comum,1,520000
45,22,"Rua Jornalista Alziro Zarur, Gruta de Lourdes",,,,,,,Encontramos sua casa venha conhecer essa mera oportunidade para você que busca uma casa para uso Residencial ou Comercial estamos a sua disposição para lhe apresentar essa linda,Comum,1,520000
46,23,"Avenida Jardim Paulo VI, Cidade Universitária",,,,,,,Village Campestre 2 Av Jd João Paulo VI 802 Qd 83 Maceió AL 57073 580 Descrição e Diferenciais do Imóvel Obs casa à venda sem mobilia Quintal grande com Casinha,Comum,1,110000
47,24,"Feitosa, Maceió",,,,,200,1100,O apartamento no bairro Feitosa tem 67 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui sacada Vai lhe possibilitar todo o conforto do ar condicionado nos dias ma,Comum,1,220000
48,1,"Jardim Marco Zero, Macapá",,,,,,,34 2022 excelente lote urbano parcialmente murado dispondo das seguintes medidas 12m de frente por 30m de fundos totalizando 360m² Próximo ao monumento do Marco Zero a 100m,Super destaque,1,190000
49,2,"Santa Rita, Macapá",,,,,,,Consultor Bruno Dias Whatsapp 11 9 5944 4559 Crédito para Imóvel Compra de Fazenda Investimento empresarial Crédito rural Crédito para carro Caminhões Ma,Super destaque,1,300000
50,3,"Avenida Uruguai, São José",,,,,250,,Situado no Residencial Jardim América na rodovia Duca Serra Possui Suíte Master com closet 2 dormitórios cozinha com bancada americana 2 vagas de garagem Sala de estar,Super destaque,1,450000
51,4,"Rua Luis Carlos de Araújo Monteiro, Jardim Equatorial",,,,,,,Casa está localizado no bairro Jardim Equatorial Situada na Rua Luis Carlos de Araújo Monteiro Edificada em terreno 10x30 220m2 de área construída contendo as seguintes acomoda,Comum,1,450000
52,5,"Alameda Abil, Brasil Novo",,,,,,,A casa de vila no bairro Brasil Novo possui 120 metros quadrados com 3 quartos sendo 3 suites e 3 banheiros,Comum,1,70000
53,6,"Lagoa Azul, Macapá",,,,,,,Excelente terreno urbano localizado na zona norte de Macapá no bairro Morada Das Palmeiras com 02 duas frentes para as avenida das oliveiras e avenida das Limas medindo 12 5 d,Comum,1,150000
54,7,"Rodovia Juscelino Kubitschek, Universidade",,,,,,,Construtora Urbix Incorporadora Metragem 55 92m² e 69 87m² Torres 4 Torres Quartos 2 quartos sendo 1 suíte e 3 quartos sendo 2 suítes Banheiros 2 incluso a suíte,Comum,1,378000
55,8,"Avenida Saúde Pimentel Canto, Novo Buritizal",,,,,,,Casa no Bairro Novo Buritizal Edificada em terreno 10x25 toda forrada lajota os quartos com central de ar poço caixa d água Contendo as seguintes acomodações Garagem Sal,Comum,1,300000
56,9,"Universidade, Macapá",,,,,,,64 2021 Grande consumidor aí está uma oportunidade ímpar para vc produzir sua própria energia Terreno com quase 10 000 m2 documentado e com a linha de transmissão sobre ele I,Comum,1,1200000
57,10,"Rodovia Juscelino Kubitschek, Jardim Marco Zero",,,,,,400,Vende se uma Excelente casa recém construído próximo ao Amapá Gardem Unifap Atacadão Lugar de muito verde bons ventos e tranquilidade SOMENTE VENDA Rod JK Ramal dos Promotor,Destaque,1,600000
58,11,"Rodovia Juscelino Kubitschek, Universidade",,,,,300,,Portal do Sol Zona Sul Área do terreno 250m2 Área construída 100m2 Casa térrea com sala de estar jantar cozinha fechada com acesso à área de serviço 1 suíte 1 quarto,Comum,1,380000
59,12,"Avenida Petrópolis, Brasil Novo",,,,,180,190,Casa moderna estilo americano Área de lavanderia e funcional Próximo ao IFAP Instituto federal Acesso do bairro da zona norte Supermercados farmacias colégios E balneário,Destaque,1,380000
60,13,"Rodovia Juscelino Kubitschek, Universidade",,,,,,,Casa residencial em alvenaria de um 01 pavimento coberta com telha de barro forro em madeira piso em cerâmica garagem para três 03 carros pátio varanda Três quartos Três,Destaque,1,360000
61,14,"Avenida Décima Oitava, Marabaixo",,,,,,,Imóvel disponível para VENDA no bairro Marabaixo 3 Características do imóvel Piscina 2 quartos 1 suíte 1 banheiro Garagem para 3 carros Sala de estar Cozinha,Comum,1,200000
62,15,"Novo Horizonte, Macapá",,,,,,,52_2022 Ótima oportunidade de investimento vila de apartamentos construída sob lote medindo 12 00m de frente por 30 00m de totalizando 360 metros quadrados dispondo de 05 unid,Comum,1,210000
63,16,"Avenida dos Bacuris, Loteamento Açaí",,,,,,,Casa residencial em alvenaria de um 01 pavimento coberta com telha de barro forro de madeira piso em cerâmica com uma área de construída de 110 00m² contendo as seguintes de,Comum,1,300000
64,17,"Congós, Macapá",,,,,,,20 2017 Imóvel residencial em alvenaria todo murado e gradeado coberto com telhas de fibrocimento forro em madeira e piso lajotado contendo as seguintes dependências garagem,Comum,1,160000
65,18,"Cidade Nova, Macapá",,,,,,,83 2021 Imóvel residencial em alvenaria de 02 dois pavimentos construído sob lote medindo 7 5 de frente por 16 00m de fundos totalizando 120 00m² murado coberto com telhas,Comum,1,100000
66,19,"Muca, Macapá",,,,,,,45 2022 Imóvel com excelente localização entre as Ruas Hildemar Maia e Santos Dumont garagem coberta para até 02 dois veículos sala de estar jantar escritório copa cozinh,Comum,1,340000
67,20,"Avenida dos Bacuris, Loteamento Açaí",,,,,,,Casa residencial em alvenaria de um 01 pavimento coberta com telha de barro forro de madeira piso em cerâmica com uma área de construída de 110 00m² contendo as seguintes de,Destaque,1,300000
68,21,"Santa Rita, Macapá",,,,,,,19 2020 Sala comercial no 04 quarto andar do Edifício Macapá Office Center com 50 99 m² com vista para a Rua Jovino Dinoá Dispondo de ampla sala e lavabo,Comum,1,232000
69,22,"Avenida Vale do Rio Doce, Muruci Fazendinha",,,,,,,IMÓVEL VALE VERDE Universal Endereço Rodovia Juscelino Kubitscheck nº 6491 em frente à Expofeira bairro Vale Verde Descrição Pavimento inferior comercial com 02 banheiro,Comum,1,600000
70,23,"Alameda Nona, Boné Azul",,,,,,,Código na caixa 00000010005667 2 quartos 2 Vagas na Garagem área de serviço suite sala cozinha Mat 21 659 valor base ITBI R 145 860 00 Laudo menciona 2 vgs de garagem,Comum,1,130626
71,24,"Fazendinha, Macapá",,,,,,,09 2022 Imóvel aconchegante arejado com vizinhança tranquila localização estratégica entre Macapá Santana e Fazendinha construído sob lote medindo 12 00m de frente por 25 0,Comum,1,230000
72,1,"Avenida Coronel Teixeira, Ponta Negra",,,,,,,Pronto para morar ao lado do Shopping Ponta Negra no melhor da região Piscina churrasqueira fitness salão de festas quadra esportiva segurança 24 horas,Pronto para morar,1,340000
73,2,"Avenida Coronel Teixeira, Ponta Negra",,,,,,,A região da Ponta Negra é um dos pontos mais nobres e valorizados de Manaus E é exatamente onde está localizado o Estilo Ponta Negra No empreendimento você estará ao lado do Sho,Pronto para morar,1,
74,3,"Rua Fulvio Pennanchi, Planalto",,,,,,,Lazer equipado Previsão para medição de água individualizada Preparação para Wi fi nas áreas de lazer Sistema de segurança ECO Coleta seletiva Portas Especiais Pomar Bicicle,Na planta,1,176490
75,4,"Avenida Coronel Teixeira, Ponta Negra",,,,,,,vendo linda casa 2 pavimentos 4 suítes Escritório reformado e modulado sala de estar e jantar cozinha com móveis planejados área de serviço varandas churrasqueira piscina,Super destaque,1,2150000
76,5,"Rua São Judas Tadeu, Flores",,,,,,,Valor de venda R 380 mil Aceita financiamento 3 quartos sendo 1 suíte Modulados e climatização 2 vagas de garagem 74m² Banheiros com bancada em Granito e box em vidro Condomín,Super destaque,1,380000
77,6,"Avenida Coronel Teixeira, Ponta Negra",,,,,,,Residencial Ponta Negra I uma grande oportunidade de comprar uma Casa Nova nunca habitada com mais de 314m2 4 Suítes sendo uma Máster com varanda 3 Salas 2 Estar Íntima Jantar,Super destaque,1,1390000
78,7,"Avenida Jacira Reis, Dom Pedro I",,,,,,,Residencial Jacira Reis Condomínio fechado Lançamento de 12 Unidades a Partir de 330 MiL em Condomínio Fechado de Alto Padrão Na Jacira Reis Casas térreas e Duplex em Condomí,Comum,1,350000
79,8,"Avenida Jacira Reis, Dom Pedro I",,,,,,,Residencial Jacira Reis Condomínio fechado Lançamento de 12 Unidades a Partir de 330 MiL em Condomínio Fechado de Alto Padrão Na Jacira Reis Casas térreas e Duplex em Condomí,Comum,1,350000
80,9,"Avenida Jacira Reis, Dom Pedro I",,,,,,,Residencial Jacira Reis Condomínio fechado Lançamento de 12 Unidades a Partir de 330 MiL em Condomínio Fechado de Alto Padrão Na Jacira Reis Casas térreas e Duplex em Condomí,Comum,1,350000
81,10,"Planalto, Manaus",,,,,,,Casa no Planalto em condomínio fechado CASA COM Sala de estar e jantar 03 quartos sendo 1 suite Cozinha Área de serviço coberta Garagem para 02 carros ACABAMENTO DO I,Destaque,1,300068
82,11,"Rua Dom Diogo de Souza, Parque Dez de Novembro",,,,,,,Linda casa localizada em área Nobre Bairro Parque Dez Há 500 metros do HiperDB Rua Dom Diego CEP Terreno 7x30 210 m2 Área Construída 6 5x20 130 m2 Contém 3 quartos sen,Comum,1,320000
83,12,"Rua Empédoles, Jorge Teixeira",,,,,,,Casa no bairro Cidade de Deus atrás do BARATÃO da CARNE Plantão ONLINE what 9 9150 37 54 São duas casas no mesmo terreno no cidade de Deus Casa da frente São 2 quartos sendo,Comum,1,130000
84,13,"Rua Goiás, Flores",,,,,600,500,The Club 03 Quartos 02 vagas Parque das laranjeiras INFORMAÇÕES DO IMÓVEL Condomínio The Club Endereço R Goiás 28 Flores Manaus AM 69058 411 Próx à,Destaque,1,490000
85,14,"Travessa Bário, Vila da Prata",,,,,,,Vendo casa no Bairro Vila da Prata próxima ao CIGS Campo de Futebol praças padarias igrejas Supermercados escolas mercadinhos e à 10 minutos do centro A casa é Duplex com,Comum,1,270000
86,15,"Planalto, Manaus",,,,,,,Casa no Planalto em condomínio fechado CASA COM Sala de estar e jantar 03 quartos sendo 1 suite Cozinha Área de serviço coberta Garagem para 02 carros ACABAMENTO DO I,Destaque,1,300069
87,16,"Rua Goiás, Flores",,,,,,,Condomínio The Club 3 dormitórios 1 suíte 74 metros quadrados 4º andar nascente 2 vagas de garagem cobertas 100 mobiliado Valor 445 000 00 Taxa de,Comum,1,445000
88,17,"Flores, Manaus",,,,,,,CASA PRÓXIMO A NILTON LINS No Parque das Nações CASA COM Sala de estar e jantar 03 quartos sendo 1 suite Cozinha Área de serviço coberta Garagem para 02 carros Q,Destaque,1,265067
89,18,"Rua Álvaro Maia, Alvorada",,,,,,,Casa 3 quartos sendo 2 suítes no Alvorada I ASSISTA O VÍDEO DESTE IMÓVEL NO YOUTUBE Sugestão Siga no canal no YouTube e Instagram e tenha acesso a diversos imóveis do mercado i,Comum,1,290000
90,19,"Avenida Francisco Queiroz, Colônia Santo Antônio",,,,,,,Casa Duplex em condomínio 03 quartos 02 vagas Próx Atack Max Teixeira INFORMAÇÕES DETALHADAS DO IMÓVEL Condomínio Residencial Vila Vitória Régia 01 Colônia Sto Antôn,Comum,1,320000
91,20,"Novo Aleixo, Manaus",,,,,,,CaCasa no novo aleixo com qualidade e preço justo CASA COM Sala de estar e jantar 02 quartos sendo 1 suite Cozinha Área de serviço coberta Garagem para 02 carros AC,Destaque,1,180025
92,21,"Rua Miguel Faraday, São José Operário",,,,,,,Vendo casa Duplex no Zumbi próximo à feira 9 DIP escolas UBS e muito mais Pavimento Superior possui 2 quartos sendo uma suíte Sala de estar e jantar Cozinha Varanda Pavimen,Comum,1,200000
93,22,"Avenida Jacira Reis, Dom Pedro I",,,,,,,CONDOMÍNIO JACIRA REIS Divulgue seu imóvel conosco COMPRE VENDA ALUGUE FINANCIE Jonny Augusto Jr 092 9918 ver número INFORMAÇÃO DA CASA Casas térrea com 90 m²,Comum,1,380000
94,23,"Rua Jequitibá Grande, Monte das Oliveiras",,,,,,,Casa Monte das Oliveiras R Carnauba Monte das Oliveiras Manaus AM 69093 105 Com 2 quartos 1 Banheiro 1 Vaga Cozinha americana Sala Terreno 5x11 55m2 Área privativa 5,Comum,1,100000
95,24,"Avenida Francisco Queiroz, Colônia Santo Antônio",,,,,,,Casa Duplex em condomínio 02 suítes 02 vagas Próx Atack Max Teixeira INFORMAÇÕES DETALHADAS DO IMÓVEL Condomínio Residencial Vila Vitória Régia 01 Colônia Sto Antôni,Comum,1,290000
96,1,"Rua Doutor Genésio Salles, Vila Laura",,,,,,,O melhor da Vila Laura para você Escolha mais conforto segurança lazer e bem estar no maior empreendimento da Vila Laura Próximo ao Shopping Bela Vista e à estação de metrô Ace,Na planta,1,387480
97,2,"Rua Parambu, Santa Teresa",,,,,,,Residencial Santorini BRF Realizações Jardim Santa Tereza próximo ao Metrô Supermercado Extra e Shopping Horto Bela Vista 2 4 com 58m2 Varanda e Suíte com espaço para Cl,Pronto para morar,1,395000
98,3,"Rua Parambu, Santa Teresa",,,,,,,Residencial Mykonos BRF Realizações Jardim Santa Tereza próximo ao Metrô Supermercado Extra e Shopping Horto Bela Vista 3 4 com 70m2 Varanda Suíte com espaço para Closet,Em construção,1,388000
99,4,"Patamares, Salvador",,,,,1340,404,CÓDIGO B4S2033 Apartamento no Le Parc com 03 dormitórios sendo 03 suítes 03 vagas de garagem e uma área total de 142m² Condomínio Academia área de lazer área esportiva ele,Super destaque,1,1450000
100,5,"Avenida Juracy Magalhães Júnior, Rio Vermelho",,,,,1700,4000,Cobertura exclusiva bem reservada no bairro Rio Vermelho possui 240 metros quadrados Excelente opção Agende uma visita,Super destaque,1,1490000
101,6,"Caminho Das Árvores, Salvador",,,,,1595,,Apartamento maravilhoso de 4 4 sendo 4 suítes sala com piso em granito cozinha com armários quartos com armários em geral 3 garagens completa infraestrutura de lazer piscina,Super destaque,1,890000
102,7,"Travessa Djalma Sanches, São Marcos",,,,,,,João Santos 71 9 86 27 21 56 WhatsApp ou ligação CHEGOU A HORA DEE VOCÊ REALIZE SEU GRANDE SONHO DA SUA CASA PRÓPRIA PARA INFORMAÇÕES COM MAIS URGÊNCIA ME CHAMA NO WHATS,Comum,1,70000
103,8,"Rua Doutor Arthur Couto, Mussurunga I",,,,,,,João Santos 71 9 86 27 21 56 WhatsApp ou ligação CHEGOU A HORA DE VOCÊ REALIZE SEU GRANDE SONHO DA SUA CASA PRÓPRIA PARA INFORMAÇÕES COM MAIS URGÊNCIA ME CHAMA NO WHATSA,Comum,1,115000
104,9,"Jardim das Margaridas, Jardim das Margaridas",,,,,,,ATENDIMENTO LARISSA SOUZA Watts OS LIGAÇÃO 71 9 94 01 65 46 CONQUISTE HOJE O SUA CASA E SAIA IMEDIATAMENTE DO ALUGUEL IMÓVEL ESCRITURADO FÁCIL ACESSO 3 QUARTOS 2 BANH,Comum,1,100000
105,10,"Cabula, Salvador",,,,,,,Atendimento Beatriz Silva 71 82 80 64 75 watts ou ligação Financiamos para todos Utilize seu FGTS Entrada pode ser parcelado 10x Trabalhando com todos Bancos Parcelas e entrada,Comum,1,90000
106,11,"Rua José Estanislau de Santana, Plataforma",,,,,,,João Santos 71 9 86 27 21 56 WhatsApp ou ligação CHEGOU A HORA DEE VOCÊ REALIZE SEU GRANDE SONHO DA SUA CASA PRÓPRIA PARA INFORMAÇÕES COM MAIS URGÊNCIA ME CHAMA NO WHATS,Comum,1,100000
107,12,"Federação, Salvador",,,,,,,Venha adquirir seu imóvel com as melhores condições do mercado CASA NA FEDERAÇÃO Entrada de 9 000 Parcelas de 500 Utilize seu FGTS Faça sua simulação Imóvel acab,Comum,1,70000
108,13,"Alameda Praia do Flamengo, Stella Maris",,,,,,,71 9 85 00 19 95 A casa está localizado no bairro Stella Maris Atendimento Luan Andrade Ligação OPORTUNIDADE Entre em contato e faça sua proposta aceito proposta Parcelamento,Comum,1,127000
109,14,"Rua Henrique Dias, Bonfim",,,,,,,Casa com boa localização dispõe de sala ampla está localizado no bairro Bonfim tem 100 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros garagem para 2 carros cozinha,Comum,1,135000
110,15,"Travessa 2 de Julho de Paripe, Paripe",,,,,,,Imóvel de 3 4 laje livre sala ampla área bastante fresca em excelente localização e pronta para morar Valor de entrada R 10 000 00 DEZ MIL e restante parcelado em boleto ba,Comum,1,
111,16,"Nazaré, Salvador",,,,,,,Ruan Michael 71 9 88 46 55 78 WHATSAPP LIGAÇÃO TELEGRAM VIRAAAAADÃOOOO CAIXAAAA JA PENSOU EM SAIR DO ALUGUEL ACEITAMOS ENTRADA SAQUE FGTS CARTÃO DE CRÉDITO ACEI,Comum,1,100000
112,17,"Rua Escritor Edison Carneiro, Pernambués",,,,,,,71 9 85 00 19 95 A casa está localizada no bairro do PERNAMBUES com 3 quartos e 2 banheiro Atendimento Luan Andrade OPORTUNIDADE Entre em contato e faça sua proposta aceito,Comum,1,150000
113,18,"Rua Rio Trobogi, Piatã",,,,,,,71 9 85 00 19 95 Atendimento Luan Andrade A casa no bairro Piatã tem 166 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros e 1 suíte OPORTUNIDADE Entre em contato e,Comum,1,400000
114,19,"Rua Camuripeba, Piatã",,,,,380,179,SEU BELO APARTAMENTO COM VARANDÃO PRÓXIMO DA ORLA DENTRO DE LOTEAMENTO FECHADO Seu amplo apartamento com 70m² totalmente nascente varanda ampla dois quartos sendo 1 suíte v,Destaque,1,305000
115,20,"Travessa Acalanto, Jardim das Margaridas",,,,,200,250,CÓDIGO VS46 INFORMAÇÕES 71 9 8217 2706 Quitado Escriturado e registrado Financiamento ITAU Entrada de apenas 16 000 00 APARTAMENTO DIFERENCIADO Projeto Elaborado por,Comum,1,225000
