,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
57,10,"Congós, Macapá",360 ,2,2,1,,,20 2017 Imóvel residencial em alvenaria todo murado e gradeado coberto com telhas de fibrocimento forro em madeira e piso lajotado contendo as seguintes dependências garagem,Comum,1,160000
58,11,"Avenida Saúde Pimentel Canto, Novo Buritizal",130 ,3,3,2,,,Casa no Bairro Novo Buritizal Edificada em terreno 10x25 toda forrada lajota os quartos com central de ar poço caixa d água Contendo as seguintes acomodações Garagem Sal,Comum,1,300000
59,12,"Avenida das Melancias, Infraero",76 ,1,1,1,,,Lote urbano medindo 8 00m de frente por 22 00m de fundos totalizando 176 00m² todo murado com portão de alumínio Casa residencial em alvenaria de um 01 pavimento coberta com,Destaque,1,230000
60,13,"Jardim Marco Zero, Macapá",11000 ,3,2,,,,Imóvel com excelente localização e ótima vizinhança possui casa sede com 3 quartos uma suíte externa Galpao oficina galinheiro chiqueiro área para churrasqueira murado em boa p,Destaque,1,800000
61,14,"Santa Rita, Macapá",54 ,,1,,,,19 2020 Sala comercial no 04 quarto andar do Edifício Macapá Office Center com 54 28 m² com vista para a Av Procópio Rola dispondo de ampla sala e lavabo,Comum,1,247000
62,15,"Avenida França, São José",175 ,3,3,1,,,A casa de condomínio térrea no bairro São José tem 175 metros quadrados com 3 quartos sendo 3 suítes e 3 banheiros Possui área de fitness espaço gourmet Vai lhe possibilitar curt,Comum,1,750000
63,16,"Avenida Petrópolis, Brasil Novo",200 ,3,3,1,180,190,Casa moderna estilo americano Área de lavanderia e funcional Próximo ao IFAP Instituto federal Acesso do bairro da zona norte Supermercados farmacias colégios E balneário,Destaque,1,380000
64,17,"Avenida dos Bacuris, Loteamento Açaí",110 ,2,1,2,,,Casa residencial em alvenaria de um 01 pavimento coberta com telha de barro forro de madeira piso em cerâmica com uma área de construída de 110 00m² contendo as seguintes de,Destaque,1,300000
65,18,"Central, Macapá",203 ,3,1,2,,,Terreno medindo 48 00m de frente por 38 00m de fundos totalizando uma área de 1 824m² próximo de mercantil posto de combustível e ao lado da Caesa Casa residencial em alvenaria,Destaque,1,250000
66,19,"Avenida Belas Artes, Universidade",117 ,3,3,2,,116,Imóvel disponível para venda no Loteamento Haroldo Abdon Zona Sul de Macapá Imóvel usado medindo 117m² de área construída contendo 1 suíte com closet 1 suíte e 1 quarto Sal,Comum,1,325000
67,20,"Muca, Macapá",300 ,3,2,2,,,45 2022 Imóvel com excelente localização entre as Ruas Hildemar Maia e Santos Dumont garagem coberta para até 02 dois veículos sala de estar jantar escritório copa cozinh,Comum,1,340000
68,21,"Lagoa Azul, Macapá",160 ,,,,,,TRATA SE DE LOTE RESIDENCIAL INTEGRANTE DO LOTEAMENTO TERRA NOVA BOSQUE MEDINDO 8 00m² DE FRENTE POR 20m² DE FUNDOS DE FRENTE PARA A RUA 30 B,Comum,1,28000
69,22,"Marabaixo, Macapá",300 ,,,,,,05 2022 Lote urbano plano e regular integrante do loteamento Bella Ville Marabaixo em rua não asfaltada com metragem de 12m de frente por 25m de fundos totalizando 300m²,Destaque,1,45000
70,23,"Avenida Benedito Costa, Marabaixo",1200 ,,,,,,EXCELENTE LOTE CHÁCARAS LOCALIZADO NO CONDOMÍNIO DE CHÁCARAS LAGOA AZUL ZONA OESTE DE MACAPÁ LOTE G09 MEDINDO 1 200M² LOCALIZADO NO CONDOMÍNIO DE CHÁCARAS LAGOA AZUL NA,Comum,1,350000
71,24,"Rua Odilardo Silva, Juliao Ramos",250 ,,,,,,Lote residencial à venda 10x25 250 00m2 Quitado Disponível para pagamento à vista R 55 000 00 Mais informações Josiele Souza Corretora e Avaliadora de Imovéis Creci 930,Comum,1,55000
72,1,"Avenida Coronel Teixeira, Ponta Negra",66 - 88 ,2 - 3,2 - 3,1,,,Pronto para morar ao lado do Shopping Ponta Negra no melhor da região Piscina churrasqueira fitness salão de festas quadra esportiva segurança 24 horas,Pronto para morar,1,340000
73,2,"Avenida Coronel Teixeira, Ponta Negra",36 - 49 ,1 - 2,1,1,,,A região da Ponta Negra é um dos pontos mais nobres e valorizados de Manaus E é exatamente onde está localizado o Estilo Ponta Negra No empreendimento você estará ao lado do Sho,Pronto para morar,1,
74,3,"Rua Fulvio Pennanchi, Planalto",38 - 43 ,1 - 2,1,1,,,Lazer equipado Previsão para medição de água individualizada Preparação para Wi fi nas áreas de lazer Sistema de segurança ECO Coleta seletiva Portas Especiais Pomar Bicicle,Na planta,1,176490
75,4,"Alameda Carlota Bonfim, Ponta Negra",275 ,,,,580,,Vendo ótimo lote no condomínio passaredo Terreno plano medindo 11m de frente por 25m de fundo totalizando 275m2 Imóvel quitado Condomínio fechado dispõe de portaria c,Super destaque,1,250000
76,5,"Avenida Coronel Teixeira, Ponta Negra",134 ,3,4,2,1200,1600,Condomínio Reserva Inglesa London INFORMAÇÕES DO IMÓVEL Apartamento com 134m² 3 suítes escritório 1º andar Varanda com churrasqueira Apartamento de alto padrão semimo,Super destaque,1,1300000
77,6,"Tarumã Açu, Manaus",45 ,2,1,2,,,A casa possui ótimas condições e se localiza no Condomínio Happy Residencial que apresenta espaços de convivência e lazer além de contar com segurança e portaria 24 horas Dispõe,Super destaque,1,251117
78,7,"Rua Monte Albert, Nova Cidade",120 ,2,2,3,,,A casa no bairro Nova Cidade tem 120 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros,Comum,1,180000
79,8,"Rua Monte Albert, Monte Pascoal",100 ,3,2,2,,,Monte Pascoal casa com 3 quartos sendo 1 suíte sala cozinha wc social cerâmica forrada murada garagem para 2 carros portão de ferro Valor 75 mil reais avista Aceitar 45 mil reai,Comum,1,75000
80,9,"Cidade Nova, Manaus",83 ,2,2,2,,,Cod do anuncio CA4493 Ótima casa à venda em Conjunto Residencial Ideal para famílias que desejam conforto e segurança Próximo de lojas restaurantes postos de gasolina e mais,Comum,1,215000
81,10,"Rua Capivari, Novo Aleixo",150 ,3,2,4,,,Cidade Nova núcleo 15 Vendo casa conjunto com 2 quartos sala cozinha wc social cerâmica mas um Apto nos fundos com WC cerâmica quarto amplo gradeada garagem para 4 quartos portão d,Comum,1,220000
82,11,"Rua Doutor Francisco Chagas, Jorge Teixeira",75 ,3,3,2,,,Vendo 2 Casas no mesmo terreno no Cidade de Deus atrás do BARATÃO da CARNE Terreno de 7 5x 22 Terreno e a rua São planos Plantão ONLINE what 9 9150 37 54 Valor das 2 casas,Comum,1,130000
83,12,"Rua Jequié, Lírio do Vale",150 ,3,2,2,,,Vendo casa no Lírio do Vale 2 próximo ao Vista das Copaíbas e Sest Senat CEP 69038 490 Casa com 3 quartos sendo uma suíte Sala de estar e jantar Banheiro Social Cozinha Área de,Comum,1,160000
84,13,"Avenida Torquato Tapajós, Colônia Terra Nova",60 ,2,2,1,,,Vendo apartamento com 2 quartos sendo 1 suíte sala de estar jantar cozinha área de serviço e banheiro social 01 vaga de garagem Armários planejados na cozinha e banheiros Box,Comum,1,200000
85,14,"Avenida Torquato Tapajós, Colônia Santo Antônio",88 ,3,2,2,,,Condomínio Vila Vitória Régia localizado na Colônia Santo Antônio próximo ao Condomínio Vivenda das Cidades na Max Teixeira Fácil acesso a supermercados Shopping farmácias,Comum,1,310000
86,15,"Rua Empédoles, Jorge Teixeira",60 ,3,2,2,,,Casa no bairro Cidade de Deus atrás do BARATÃO da CARNE Plantão ONLINE what 9 9150 37 54 São duas casas no mesmo terreno no cidade de Deus Casa da frente São 2 quartos sendo,Comum,1,130000
87,16,"Novo Aleixo, Manaus",70 ,2,2,2,,,Pronta pra morar com piscina Localizada no Novo Aleixo CASA COM Sala de estar e jantar 02 quartos sendo 1 suite Cozinha Área de serviço coberta Garagem para 02 carro,Destaque,1,220057
88,17,"Rua Miguel Faraday, São José Operário",150 ,2,2,2,,,Vendo casa no Bairro Nova Floresta 2 quartos sendo 1 suíte cozinha toda na cerâmica banheiro social Garagem coberta e na cerâmica para 2 carros Quintal grande Documento de co,Comum,1,100000
89,18,"Lírio do Vale, Manaus",81 ,3,2,2,,,Próx ao Cj Augusto Montenegro 03 quartos sendo 1 suíte Sala de estar jantar Cozinha americana Banheiro social Área de serviço Edícula 02 vagas de garagem P,Comum,1,250000
90,19,"Rua das Camélias, Jorge Teixeira",60 ,3,2,2,,,Vendo 2 Casas no mesmo terreno no Jorge Teixeira 4 etapa na cidade alta Terreno de 8x20 Terreno e a rua São planos Plantão ONLINE what 9 9150 37 54 Valor das 2 casas 85mil a,Comum,1,85000
91,20,"Novo Aleixo, Manaus",70 ,2,2,2,,,Casa no novo aleixo com qualidade e preço justo CASA COM Sala de estar e jantar 02 quartos sendo 1 suite Cozinha Área de serviço coberta Garagem para 02 carros ACAB,Destaque,1,180064
92,21,"Rua 2 de Agosto, Parque Dez de Novembro",90 ,3,2,2,,,Fone whatsapp e ligação Corretora Cleida Gomes Casa nova na Melhor localização do parque dez próximo de tudo que você precisa como posto de gasolina restaurantes farmácias,Comum,1,350000
93,22,"Flores, Manaus",70 ,2,2,2,,,Casa bem localizada em condomínio fechado Localizada no Parque das Laranjeira Valor de venda 250 Mil SOMENTE A VISTA CASA COM 02 quartos sendo 1 suíte Sala Cozinha,Destaque,1,250060
94,23,"Rua Caiapó, Novo Aleixo",110 ,3,1,3,,,NOVO ALEIXO AC FINANCIAMENTO E FGTS VIA BANCO CASA REFORMADA 3 QUARTOS E DEMAES DEP GARRAGEM PRA 3 CARROS VALOR 225 MIL REAIS WAHP,Comum,1,225000
95,24,"Rua Professora Elvira Pinto, Tarumã",85 ,3,2,2,,,CASA no VILA SUÍÇA Condomínio Fechado 3 QUARTOS C SUITE NO condomínio Vila Suíça TARUMA PLANTÃO ONLINE WHAT 9 9150 37 54 03 QUARTOS SENDO 1 Suite toda na LAJE Pé di,Comum,1,350000
96,1,"Rua Doutor Genésio Salles, Vila Laura",61 - 89 ,2 - 3,2 - 3,1 - 2,,,O melhor da Vila Laura para você Escolha mais conforto segurança lazer e bem estar no maior empreendimento da Vila Laura Próximo ao Shopping Bela Vista e à estação de metrô Ace,Na planta,1,387480
97,2,"Rua Parambu, Santa Teresa",58 ,2,2,1,,,Residencial Santorini BRF Realizações Jardim Santa Tereza próximo ao Metrô Supermercado Extra e Shopping Horto Bela Vista 2 4 com 58m2 Varanda e Suíte com espaço para Cl,Pronto para morar,1,395000
98,3,"Rua Parambu, Santa Teresa",61 - 70 ,2 - 3,2 - 3,1,,,Residencial Mykonos BRF Realizações Jardim Santa Tereza próximo ao Metrô Supermercado Extra e Shopping Horto Bela Vista 3 4 com 70m2 Varanda Suíte com espaço para Closet,Em construção,1,388000
99,4,"Travessa Dois de Julho, São Cristóvão",68 ,2,1,1,200,400,RESIDENCIAL IMOBILIARIA CRECI J 2052,Super destaque,1,100000
100,5,"Federação, Salvador",72 ,3,3,,570,560,3 4 na federação em ótima localização sendo 1 suíte sala cozinha com armários banheiro social e de serviço área de serviço Norte Sul gás individual uma garagem coberta e sol,Super destaque,1,310000
101,6,"Avenida Alphaville, Alphaville I",109 ,3,2,2,745,261,Excelente apartamento de 109m² com 3 quartos suíte closet banheiro social varanda gourmet área de serviço banheiro empregada armários em todos os cômodos envidraçamento de,Super destaque,1,1100000
102,7,"Rua João Mendes da Costa Filho, Armação",74 ,2,2,1,350,94,CODIGO VS32 ANUNCIO 100 REAL FAZEMOS E ACEITAMOS O FINANCIAMENTO POR QUALQUER BANCO WHATS 71 9 8217 2706 Apartamento à venda Jardim Armação 2 4 1 com extensão para um,Comum,1,
103,8,"Rua Barros Falcão, Matatu",80 ,3,2,1,330,720,EDIFÍCIO TAUÁ Edifício bem localizado próximo a Academias Supermercados Delicatessen Farmácias Colégios Faculdades Igrejas Clínicas Bancos e Restaurantes Apartamento com,Destaque,1,
104,9,"Avenida Vasco da Gama, Brotas",62 ,2,1,1,,,Cansado de tentar financiamento e o Banco negar Está com o CPF negativado Problemas com seu SCORE na hora de fazer uma compra Nós Através do Banco Otimiza conseguimos te ajuda,Comum,1,149000
105,10,"Rua Joaquim Ferreira, Jardim das Margaridas",56 ,2,1,1,350,21,O apartamento possui 56 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro nascente Blindex nos banheiros Porcelanato tipo A Revestimento na área molhada tipo A Teto rebaix,Comum,1,170000
106,11,"Alameda Aymoré Moreira, Trobogy",52 ,2,1,1,235,,O apartamento está localizado no bairro Trobogy venda de forma a vista com possibilidade de parcelamento Parcelamento bancário Com parcelas pagas via boleto Entre em contat,Comum,1,150000
107,12,"Rua 1º de Janeiro, Paripe",120 ,3,3,1,,90,A casa está localizado no bairro Paripe tem 120 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros Possui espaço gourmet Espaço reservado para preparar o seu churrasco,Comum,1,150000
108,13,"Rua Professor Ildefonso de Mesquita, Parque Bela Vista",77 ,3,2,2,800,,Residencial Parque Bela Vista Brotas _3 4 com suíte e varanda 77m2 _ Andar baixo Armários Embutidos Ar condicionado Torre Única Nascente Ventilação cruza,Destaque,1,429000
109,14,"Conjunto Rodrigo Horácio Garcia da Costa, Campinas de Brotas",75 ,3,2,1,162,42,O apartamento está localizado no bairro Campinas de Brotas tem 75 metros quadrados com 3 quartos e 2 banheiros Possui espaço jardinado espaço para festas Vai lhe possibilitar pra,Destaque,1,185000
110,15,"Caminho Das Árvores, Salvador",250 ,2,1,2,,,O apartamento está localizado em Vila de Abrantes com cozinha planejada área de serviço sala bem aconchegante para você e sua família se sentirem num lar livre e viverem cada m,Comum,1,200000
111,16,"Rua Numa Pompílio Bittencourt, Pernambués",52 ,2,2,1,,,O apartamento no bairro Pernambués com 52 metros quadrados com 2 quartos sendo 1 suite e 2 banheiros Possui espaço gourmet academia espaço para festas área verde de jardim área,Comum,1,310000
112,17,"Rua Francisco Rosa, Rio Vermelho",79 ,2,2,1,750,100,CODIGO VS31 WHATS 71 9 8217 2706 Anuncio 100 real e pronto para ser comprado A VISTA ou ACEITA FINANCIAMENTO 2 4 sendo duas suítes suíte principal com 18m quadrados mais v,Comum,1,285000
