,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
11,12,"Vitoria, Rio Branco",,,,,,,Casa disponível para venda bairro Vitória pronta para financiar Sala climatizada Cozinha americana 02 Banheiros sociais 03 Dormitórios sendo 01 suíte Piscina churrasqueira,Comum,1,285000
12,13,"Rua Jatobá, Loteamento Novo Horizonte",,,,,,,Casa residencial com 3 três quartos sendo um suíte sala cozinha área na frente e atrás localizando na Rua Jatobá nº 12 Loteamento Novo Horizonte documentada pronta para,Destaque,1,230000
13,14,"Loteamento Joafra, Rio Branco",,,,,,768,Excelente imóvel a venda no Loteamento Joafra próximo a Fameta parque tucumã posto de combustível e conveniências Imóvel conta com 01 suíte e 01 quarto wc social sala e cozin,Comum,1,270000
14,15,"Rua do Jasmim, Jardim Tropical",,,,,,,A casa está localizado no bairro Jardim Tropical perto do Colégio Latu Sensu na rua principal do bairro com acabamento de qualidade Casa funcional e prática,Comum,1,480000
15,16,"Area Rural de Rio Branco, Rio Branco",,,,,,,Crédito imobiliário SEM JUROS para a compra de loteamento terreno construção imóvel rural sítio chácara Imóvel novo usado na planta residencial comercial galpões sala,Comum,1,200000
16,17,"Portal da Amazonia, Rio Branco",,,,,,,Imóvel na planta no Portal Ipê,Comum,1,580000
17,18,"Rua 25 de Dezembro, Tancredo Neves",,,,,,,Ótima casa a venda com 02 quartos sendo demi suite sala cozinha aérea na frente Área com piscina atrás Localizado na principal do Tancredo Neves Aceito carro ou gado como,Comum,1,120000
18,19,"Rua Otávio Rola, Nova Estacao",,,,,,,Casa residencial em alvenaria com ponto comercial Terreno 10x30 250m2 de área construída 03 dormitórios 01 banheiro Sala Cozinha Área de serviço Poço Excelente localização,Comum,1,390000
19,20,"Rua Senira Nogueira, Vila Ivonete",,,,,,,Vendo Casa Conj Procon Imóvel conta com 03 suítes Sala de estar Sala de jantar Cozinha Garagem pra 02 carros Próximo ao posto de gasolina e Galeria Getúlio,Comum,1,450000
20,21,"Jardim Manoel Juliao, Rio Branco",,,,,,769,O apartamento contem 3 dormitórios sendo 1 suíte máster e 2 Demi suítes além de sala de estar cozinha e varanda privativa com churrasqueira O residencial conta com diversos se,Destaque,1,900000
21,22,"Alameda Acrelândia, Portal da Amazonia",,,,,,,Casa no Portal da Amazônia com 2 dormitórios sendo 1 suíte 1 banheiro social sala e cozinha ampla área de serviço edícula e garagem pra 2 carros,Comum,1,250000
22,23,"Quinze, Rio Branco",,,,,,,Casa com 1 suíte 2 quartos sala estar ampla e confortável cozinha área de serviço e garagem Casa coberta com telha de barro acabamento em madeira de lei,Comum,1,250000
23,24,"Rua Alcides Teixeira, Loteamento Santo Afonso",,,,,,,Vendo excelente casa localizada no bairro Santo Afonso Terreno 14x30 03 dormitórios sendo 01 suíte bem amplo 01 banheiro social Sala Cozinha Área de serviço Área gourmet co,Destaque,1,250000
24,25,"Rua Major Ladislau Ferreira, 7 BEC",,,,,800,,O apartamento no bairro 7º BEC com 111 metros quadrados com 2 quartos sendo 1 suite e 3 banheiros Possui espaço gourmet espaço para festas Vai lhe possibilitar curtir os dias mai,Destaque,2,580000
25,26,"Rodovia BR-364, Portal da Amazonia",,,,,,,Parkia Boulevard Apartamento à venda ma Torre 1 Quitado entrega para maio de 2023 com sacada Gourmet possui 66 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possu,Comum,2,370000
26,27,"Nova Estacao, Rio Branco",,,,,,,Casa com ponto comercial Contém duas suítes sala de estar cozinha área de serviço e ponto comercial na frente,Comum,2,230000
27,28,"Dom Giocondo, Rio Branco",,,,,,,Imóvel ideal para quem busca tranquilidade e conforto para a família Morada do Sol A casa conta com 3 dormitórios sendo 1 suíte sala de estar cozinha em estilo america,Destaque,2,480000
28,29,"Avenida Getúlio Vargas, Centro",,,,,,,,Destaque,2,500000
29,30,"Belo Jardim I, Rio Branco",,,,,,,Vendo Chácara no Polo Belo Jardim Imóvel para quem deseja passar seus finais de semana em harmonia com a natureza e lazer em família Possui uma excelente casa lago e plantas fr,Comum,2,200000
30,31,"Rua São Mateus, Nova Esperanca",,,,,,,Vendo casa com 03 suítes sala cozinha área de serviço garagem Terreno 10x20Área edificada 214 14m2Possibilidade de financiamento,Comum,2,350000
31,32,"Base, Rio Branco",,,,,,,Consultor Bruno Dias Whatsapp 11 9 5944 4559 Crédito para Imóvel Compra de Fazenda Investimento empresarial Crédito rural Crédito para carro Caminhões Ma,Comum,2,300000
32,33,"Waldemar Maciel, Rio Branco",,,,,,,Excelente casa com 2 suítes ao lado do Swiss Park arboredo garagem ampla espaço para acampamento estilo casa de campo,Comum,2,450000
33,34,"Floresta Sul, Rio Branco",,,,,,,Oportunidade Utilize o seu FGTS para compra do seu Imóvel próprio e saia do aluguel Imagens ilustrativas consultar valores Alex Ricardo de Oliveira Consultora Financeiro,Comum,2,160000
34,35,"Rua Antônio Carlos Marques Melo, Baixa da Colina",,,,,,450,Vendo Casa Térrea região próxima do centro Bairro Baixa Colina Cidade do Acre AC Área Construída 144 00 m2 Área do Terreno 200 00 m2 Sala de Estar Sala de Jantar Cozinh,Comum,2,320000
35,36,"Xavier Maia, Rio Branco",,,,,,,VOCÊ ACOMPANHAR SEU SONHO DA CASA PROPIÁ SENDO CONSTRUIDO ZERO FAZ TODA DIFERENCIA CASA COM 2 QUARTOS SENDO 1 SUITE 1 BANHEIRO SOCIAL COZINHA SALA ÁREA DE SERVIÇO GARAGEM PARA,Comum,2,250000
36,37,"Rua Severina Maria de Sousa e Silva, Jardim Manoel Juliao",,,,,690,,O apartamento está localizado no bairro Jardim Manoel Julião tem 99 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros Possui parquinho infantil salão para festas e evento,Destaque,2,570000
37,38,"Nova Esperanca, Rio Branco",,,,,,350,Casa com 3 dormitórios sendo um deles suíte com sala de estar sala de jantar cozinha lavandeira banheiro social Terreno medindo 10x 20m área de 200m² com construção de 129,Comum,2,210000
38,39,"Rua Maria da Conceição, Conjunto Tangara",,,,,,,Casa no Conjunto Tangará 3 quartos 1 suíte Sala ampla 120 59m² Garagem p 3 carros Entre em contato para mais informações,Comum,2,270000
39,40,"Rua Guarani, Bosque",,,,,,,Terreno a venda no bairro Bosque 362m² por 362mil Agende sua visita,Comum,2,362000
40,41,"Rua São Mateus, Residencial Araca",,,,,,,Aproveite essa oportunidade na Torre I do Hevea Vivence Residence 3 quartos sendo 1 suíte 5º andar Sol da manhã Varanda gourmet com churrasqueira Pront,Comum,2,460000
41,42,"Área Rural, Area Rural de Rio Branco",,,,,,,Venda de Fazenda Área total 5 mil hectares Área formada 850 hectares Estrutura 1 Casa sede 2 Casas para funcionários 1 curral grande todo coberto Com tronco baioco 2 rem,Destaque,2,15000000
42,43,"Rua Porto Velho, Loteamento Joafra",,,,,,,VEND0 casa localizada no loteamento Joafra próximo às universidades posto de combustível posto de saúde supermercados parque do Tucumã e acesso ao aeroporto ou rodovia BR 364,Comum,2,270000
43,44,"Rua Águia, Loteamento Jaguar",,,,,,,Terreno bem localizado no bairro Apolônio Sales Tamanho 10x25 Terreno murado nos fundos e na lateral esquerda Estuda se troca em veículo Demétrio Consultor Imobiliário 68 9995,Destaque,2,38000
44,45,"Geraldo Fleming, Rio Branco",,,,,,,Casa com boa localização na rua Manaus próxima a Colégio Adventista Com área construída de 134 28 m² em terreno de 182 19 m² Casa com 2 dormitórios sala de estar cozinha ba,Comum,2,200000
45,46,"Alameda Madri, Jardim Europa",,,,,,,Apartamento residencial açaí II Apartamento n⁰26 Bairro Jardim Europa Localizado Rua Alameda Madri n⁰ 125 3 quartos com uma suíte 1 sala de estar ampla 1 c,Destaque,2,370000
46,47,"Estrada Jarbas Passarinho, Parque dos Sabias",,,,,,,Vende se uma casa com mobilia no Residêncial Envira Sala Cozinha Banheiro 2 quartos Garagem pra 2 carros Área de Serviço Valor a vista mas com possibilidade de financiamento,Comum,2,170000
47,48,"Rodovia AC-40, Vila Acre",,,,,,,Excelente Chácara na principall com terreno medindo 40m de frente por 60m de comprimento totalizando 2400m² ótimo para empresas com Casa 8x12 com a varanda medindo 14x18 Sal,Destaque,2,299000
48,49,"Parque dos Sabias, Rio Branco",,,,,150,,Vendo casa Residencial Envira Imóvel todo reformado e ampliado possui 03 quartos sala cozinha banheiro área de serviço e garagem coberta para 01 carro Residencial fechado atrá,Comum,3,200000
49,50,"Travessa Esmeralda, Nova Esperanca",,,,,,,A casa no bairro Nova Esperança possui 95 metros quadrados com 2 quartos e 1 banheiro,Comum,3,215000
50,51,"Estrada do Calafate, Portal da Amazonia",,,,,,,A casa no bairro Portal da Amazônia com 150 metros quadrados com 3 quartos sendo 2 suites e 3 banheiros Vai lhe possibilitar todo o conforto do ar condicionado nos dias mais quente,Comum,3,400000
51,52,"Rua Roque Garcia, Loteamento Santo Afonso",,,,,,,Excelente casa no Bairro Santo Afonso com 3 dormitórios 1 suíte com closet Sala Cozinha WC Social Área de Serviço Área gourmet com churrasqueira Piscina garagem para 3 ca,Destaque,3,360000
52,53,"Rua Novo Horizonte, Nova Estacao",,,,,,470,Vendo casa residencial em alvenaria 04 dormitórios sendo 01 suíte 01 banheiro social sala de estar sala de jantar cozinha área de serviço 02 vagas de garagem varanda A ca,Comum,3,270000
53,54,"Dom Giocondo, Rio Branco",,,,,,708,Terreno à venda 300 m² 10x30 no Bairro Dom Giocondo Rio Branco AC,Comum,3,200000
54,55,"Loteamento dos Engenheiros, Rio Branco",,,,,,,Para você que busca comprar um imóvel com localização privilegiada temos a opção perfeita para lhe apresentar Imóvel as principais faculdades de Rio Branco e dos supermercados A,Comum,3,450000
55,56,"Rua S5, Conjunto Tucuma",,,,,,,Terreno de 275 m² Endereço Rua S5 nº 57 Conj Tucumã 11x25m sol da manhã Terreno todo murado e com construção incompleto Localização perfeita próximo da Ufac Lago do,Comum,3,120000
56,57,"Rua Iguaçu da Glória, Vitoria",,,,,357,,Excelente apartamento à venda no Residencial Topázio O imóvel conta com 2 dormitórios sala de estar W C social área de serviço e varanda O condomínio dispõe de piscina chu,Comum,3,195000
57,58,"Rua Gilson Nogueira Barros, Calafate",,,,,,,Casa residencial com 3 dormitórios wc social terreno medindo 10x26 rua asfaltada bem localizada no endereço Rua Padre Gilson Nogueira Barros N 269 bairro Calafate,Comum,3,160000
58,59,"Alameda Curió, Chacara Ipe",,,,,,,Vendo Casa Nova no Bairro Portal Ipê com 190m2 de área construída com 3 quartos sendo 1 suíte sala de estar integrada com sala de jantar e cozinha gourmet churrasqueira piscina,Destaque,3,750000
59,60,"Rua Fortaleza, Waldemar Maciel",,,,,,,Vende se uma casa com 3 quartos 1 suíte ótima localização próximo de mercados no bairro Waldemar Maciel pronta pra financiar Entre em contato,Destaque,3,180000
60,61,"Travessa Esmeralda, Nova Esperanca",,,,,,,Casa Nova Esperança Sala Ampla Sala de jantar 1 suíte com closet 2 quartos 1 banheiro social 1 escritório cozinha despensa Área de serviço Garagem para,Comum,3,349900
61,62,"Rua Paulo Lemos de Moura Leite, Portal da Amazonia",,,,,,,O lote terreno está localizado no bairro Portal da Amazônia com 318 metros quadradosExcelente terreno à venda no Portal Ipê medindo 308 25m²,Comum,3,100000
62,63,"Rodovia BR-364, Distrito Industrial",,,,,,,Vendo um lote de terra no condomínio de luxo Alphaville Rio Branco Excelente localização parte alta e plano Lote medindo 310m² SOMENTE VENDA CRECI 166 26ª Região,Destaque,3,180000
63,64,"Rua Colibri, Loteamento Jaguar",,,,,,,A casa está localizado no bairro Loteamento Jaguar possui 64 metros quadrados com 2 quartos sendo 1 suite e 1 banheiro,Destaque,3,220000
64,65,"Rua Aderbal Brasil, Conjunto Manoel Juliao",,,,,,,Vendo excelente casa residencial em alvenaria no bairro Manoel Juliao próximo a churrascaria do Chefao More em um dos modelos bairros de Rio Branco com excelente localização 0,Destaque,3,490000
65,66,"Estrada do Calafate, Calafate",,,,,,,Vendo esse imóvel em condomínio fechado Apartamento com 2 dormitórios 1 banheiro social salas de estar e jantar cozinha área de serviço e vaga de garagem para 1 carro SOMENTE,Destaque,3,89000
66,67,"Rodovia BR-364, Belo Jardim II",,,,,,,Chácara a venda no Polo Belo Jardim com 5000 m2 Imóvel para quem deseja passar seus finais de semana em lazer e harmonia com à natureza Possui uma excelente casa lago para se r,Comum,3,200000
67,68,"Rodovia AC-40, Vila Acre",,,,,,,Vendo linda chácara localizada no ramal novo Horizonte na região do top 15 Casa sede com excelente acabamento porcelanato gesso janelas em vidro temperado pia e lavatórios em,Comum,3,680000
68,69,"Avenida Juscelino Kubitschek, Raimundo Melo",,,,,,,A casa está localizado no bairro Raimundo Melo possui 134 metros quadrados com 2 quartos sendo 1 suíte e 1 banheiro social Possibilidade de edificação de 01 escritório com área go,Comum,3,350000
69,70,"Rua Brasiléia, Calafate",,,,,,,O apartamento está localizado no bairro Calafate possui 62 metros quadrados com 2 quartos e 1 banheiro Possui espaço gourmet Vai lhe possibilitar curtir os dias mais quentes na pi,Destaque,3,220000
70,71,"Bosque, Rio Branco",,,,,,,Consultor Bruno Dias Whatsapp 11 9 5944 4559 Crédito para Imóvel Compra de Fazenda Investimento empresarial Crédito rural Crédito para carro Caminhões Ma,Destaque,3,300000
71,72,"Avenida Cerejeira, Loteamento Novo Horizonte",,,,,,,Vende se lote residencial no loteamento Novo Horizonte medindo 302 m²Oportunidade de investimento Entre em contato,Comum,3,80000
72,73,"Conjunto Jardim Universitario, Rio Branco",,,,,,,TERRENO JARDIM UNIVERSITÁRIO QUADRA 2 LOTE 17,Destaque,4,70000
73,74,"Rua São Mateus, Nova Esperanca",,,,,,,Apartamento disponível à venda n 205 andar 2 dormitórios 1 suíte 67m² Sala Sacada Cozinha WC Social 1 Vaga de Garagem Os valores podem sofrer alterações,Comum,4,406000
74,75,"Estrada do Calafate, Calafate",,,,,357,,O apartamento está localizado no bairro Calafate tem 54 metros quadrados com 2 quartos e 1 banheiro,Destaque,4,195000
75,76,"Loteamento Joafra, Rio Branco",,,,,,708,Casa com boa localização no Joafra PRONTA PARA FINANCIAR 1 suíte 1 quarto edícula piscina sala e cozinha garagem para 2 carros,Comum,4,260000
76,77,"Rua Isaura Parente, Estacao Experimental",,,,,,,Vendo lote comercial de esquina na avenida Isaura Parente com 552m2 Terreno documentado Oportunidade de fazer aquisição de terreno e construção Em frente a pizzaria guia do sab,Comum,4,570000
77,78,"Portal da Amazonia, Rio Branco",,,,,,,Excelente apartamento a venda no Condomínio Portal da Amazônia Apartamento com com 02 quartos sendo 01 suíte sala cozinha área de serviço e varanda Condomínio oferece Salão d,Comum,4,240000
78,79,"Jardim Europa, Rio Branco",,,,,,,Diferenciais Casa com 3 suítes sala de estar copa e cozinha bela varanda WC social área de serviço garagem para dois veículos piscina churrasqueira janelas e box com vidr,Comum,4,500000
79,80,"Jardim Nazle, Rio Branco",,,,,,1041,Com localização na Avenida Ceará Imóvel com 352 93 m² de terreno já com uma edificação Situado ao lado do antigo Poder Judiciário Escola João Calvino Entre em contato e saiba,Comum,4,480000
80,81,"Rua São Mateus, Nova Esperanca",,,,,,,Um lindo apartamento para viver os melhores momentos de sua vida Apartamento de 3 quartos Sol da manhã Alguns móveis planejados Varanda gourmet 2 vagas de garagem,Destaque,4,570000
81,82,"Rodovia BR-364, Portal da Amazonia",,,,,,,A casa de condomínio sobrado no bairro Portal da Amazônia tem 310 metros quadrados com 4 quartos sendo 4 suites e 5 banheiros Possui academia espaço gourmet área verde de jardim,Destaque,4,2350000
82,83,"Avenida Epaminondas Jácome, Centro",,,,,,,Grande oportunidade de moradia em condomínio de alto padrão com as melhores condições de pagamento O Sports Gardens da Amazônia irá revolucionar o conceito de moradia no Acre com,Destaque,4,225000
83,84,"Estrada da Floresta, Floresta Sul",,,,,,,O apartamento está localizado no bairro Floresta Sul possui 49 metros quadrados com 2 quartos e 1 banheiro,Comum,4,185000
84,85,"Sobral, Rio Branco",,,,,,,Grande oportunidade Crédito rural Sem burocracia Taxa de 1 4 ao ano Créditos de 80 000 a 20 000 000 aquisição rápida de terras e máquinas agrícolas Gados aporte financeiro e,Destaque,4,1500000
85,86,"Rua Jacarandá, Portal da Amazonia",,,,,,,Vendo excelente terreno no bairro Portal Ipê 300m² 10x30 Rua João Batista de Oliveira Qd 177 Lote 28 Maior parte do terreno já está murada aproveite e venha morar em um dos melho,Destaque,4,135000
86,87,"Rua Abacabeira, Vila da Amizade",,,,,,,A casa está localizado no bairro Vila da Amizade com 243 metros quadrados com 1 quarto sendo 3 suites e 1 banheiro,Comum,4,380000
87,88,"Estrada Dias Martins, Residencial Petropolis",,,,,536,,Casa em condomínio fechado 03 dormitórios sendo 01 suíte 01 banheiro social Sala de estar jantar Cozinha Área de serviço Excelente localização Próximo as universidades Pi,Destaque,4,449900
88,89,"Travessa Brasil, LBA Vila Betel ll",,,,,,,Lote disponível no Ecoville QD 23 LT 27 medindo 15 61m de frente 30m nas laterais totalizando 462 99m²VALOR R 396 000 00 á vista Entre em contato,Destaque,4,396000
89,90,"Jardim Europa, Rio Branco",,,,,,1247,Estamos a 18 minutos de carro do Aeroporto próximo a universidades atacadistas Via Verde Shopping e Cidade da Justiça Com 2 vagas de garagem cozinha dependência de empregada,Comum,4,1150000
90,91,"Rua Blumenau, Jardim Europa",,,,,,,Excelente sobrado residencial bairro Jardim Europa com 4 dormitórios 1 suíte master com closet 2 suítes 1 dormitório Escritório Sala de estar Sala de janta Cozinha Área de,Comum,4,700000
91,92,"Rua Floriano Peixoto, Centro",,,,,,,Sala comercial no Centro Empresarial com 31 m² 2 cômodos Wc Social 1 vaga de garagem Entre em contato,Comum,4,130000
92,93,"Rua Violeta, Jardim Tropical",,,,,,,Casa luxuosa no Jardim Tropical com todos os móveis planejados lustres e etc 3 dormitórios sendo 1 suíte master com closet sala cozinha deck com churrasqueira piscina e muit,Comum,4,770000
93,94,"Belo Jardim II, Rio Branco",,,,,,,O P O R T U N I D A D E PISCINA 1600m² informações E condições deste imóvel estão sujeitos à alteração sem aviso prévio Ligue agora e garanta Ps imóveis ou cap PEDR,Comum,4,250000
94,95,"Xavier Maia, Rio Branco",,,,,,,Casa encontra se próximo do IFAC instituto federal do Acre Contem 03 dormitórios sendo uma suíte sala de estar sala de jantar cozinha banheiro social área de serviço cober,Comum,4,275000
95,96,"Rua Tapajós, Isaura Parente",,,,,,,Apartamento no Residencial Monterrey 3 dormitórios 2 banheiros 68m² 1º andar 1 vaga de garagem Quitado e Pronto pra financiar Entre em contato,Comum,4,245000
96,97,"Rua Ubatuba, Vilage Wilde Maciel",,,,,,,Um terreno bem localizado em bairro nobre Vilage Maciel medido 14 metros de frente por 31 metros cada Valor de 190 000 00 cada Documentação regularizada e pronto para financia,Destaque,5,190000
97,98,"Rodovia BR-364, Portal da Amazonia",,,,,,,ECOVILLE Lindo lote a venda plano sol da manhã na quadra 12 uma das melhores quadras do empreendimento sinal de R 54 000 00 mais saldo a financiar de R 335 000 00 parcelado e,Destaque,5,389000
98,99,"Rua Acre, Vila da Amizade",,,,,200,,Vende se apartamento no Residencial Villacre com as seguintes características 1º andar 2 quartos Sala Cozinha com móveis planejados e bancada em granito Wcsocial 1 vaga de g,Super destaque,5,143000
99,100,"Rua São Mateus, Nova Esperanca",,,,,,,Oportunidade no Condomínio Hevea Vivence Apartamento com 03 quartos sendo 01 suíte Sol da manhã 02 vagas de garagem cobertas Condomínio fechado acesso por biometria segura,Destaque,5,460000
100,101,"Isaura Parente, Rio Branco",,,,,,,Apartamento a venda no Condomínio Monterrey Imóvel já modificado para 03 quartos localização privilegiada condomínio fechado segurança e conforto,Comum,5,300000
101,102,"Rua Floriano Peixoto, Centro",,,,,,,Sala comercial no Centro Empresarial com 22 16m² no 1 andar com 3 divisões Entre em contato,Comum,5,110000
102,103,"Estrada da Invernada, Morada do Sol",,,,,825,,O apartamento no bairro Morada do Sol possui 108 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros Possui área de fitness espaço gourmet Vai lhe possibilitar curtir os d,Destaque,5,630000
103,104,"Rua Mamed Bitar, Loteamento Santo Afonso",,,,,,,Vende se um excelente lote de esquina 15x30m² por R 70 000 00 Pronto pra financiar Entre em contato,Comum,5,70000
104,105,"Travessa Brasil, LBA Vila Betel ll",,,,,,,Lote disponível no Ecoville QD 18 LT 07 medindo 14 50m de frente 29m nas laterais totalizando 420 50m² VALOR R 359 527 50 á vista Entre em contato,Comum,5,360000
105,106,"Floresta Sul, Rio Branco",,,,,,,apartamento com 3 dormitórios sendo 1 suíte 2 quartos sala de estar cozinha lavanderia e banheiro social O imóvel possui alguns itens de móveis como ar condicionado closet e,Comum,5,210000
106,107,"Nova Esperanca, Rio Branco",,,,,,,Excelente apartamento a venda no Hervea Vivence conforto e qualidade ao seu alcance,Comum,5,460307
107,108,"Rua Jasmim, Jardim Primavera",,,,,,,Vendo casa residencial em alvenaria 02 dormitórios 01 banheiro social Sala Cozinha Edícula nos fundos Terreno 10x25 Possibilidade de financiamento Próximo ao condomínio S,Comum,5,180000
108,109,"Estrada Jarbas Passarinho, Placas",,,,,,,Terreno de 1 813 m² a venda por R 300 000 00 Estrada do Apolônio Sales próximo ao Motel Le frute No ponto de financiar Aceita Proposta Entre em contato,Comum,5,300000
109,110,"Avenida Epaminondas Jácome, Centro",,,,,,,Terras Alphaville Lote disponível Quadra H1 lote 05 318 m2 Próximo a Área de lazer Entre em contato,Comum,5,180000
110,111,"Avenida Ceará, Dom Giocondo",,,,,,,O apartamento no bairro Floresta sul possui 120 metros quadrados com 3 quartos sendo 1 suite e 3 banheiros,Destaque,5,580000
111,112,"Estrada da Floresta, Floresta Sul",,,,,,,Vendo apartamento Via Parque Apartamento com 3 dormitórios sendo 1 suíte sala de estar cozinha lavanderia e banheiro social O imóvel possui alguns itens como ar condicionado,Destaque,5,210000
112,113,"Rua Bacurau, Portal da Amazonia",,,,,,,Projeto para Aquisição de Terreno e Construção no Porta Ipê ou Alphaville com 167 m² de área construída 1 Suíte master com closet 2 demi suítes 2 vagas de garagem Sala de esta,Comum,5,610000
113,114,"Centro, Rio Branco",,,,,,,IMÓVEL NOVO TIPO Casa na Planta no Condomínio Terras Alphaville Rio Branco Casa Térrea com área medindo 160 42² Contendo Piscina com Deck Garagem para 2 carros Sala de estar C,Comum,5,880000
114,115,"Avenida Beija-flor, Portal da Amazonia",,,,,,,Vende se uma chácara com 3 25 hectares com Uma casa 2 quartos Fruteiras Pasto Boa localização próximo ao Portal Ipê Aceita proposta Entre em contato,Comum,5,600000
115,116,"Rua São Mateus, Residencial Araca",,,,,,,Hevea Vivence Residence Unidades de 2 e 3 quartos disponíveis na torre 2 Entre em contato e agende sua visita Os valores podem sofrer alterações sem aviso prévio favor con,Comum,5,414408
116,117,"Rua Vitória, Conquista",,,,,,,Buffet em pleno funcionamento com terreno mede 300m² dois quartos piscina churrasqueira mesas cadeiras tenda freezer Entre em contato,Comum,5,300000
117,118,"Rua Tamarindo, Loteamento Santa Luzia",,,,,,,Terreno a venda por R 90 000 00 Terreno de esquina Área de 384 31m² Casa simples com 2 quartos e banheiro Não financia Entre em contato,Comum,5,90000
118,119,"Vilage Wilde Maciel, Rio Branco",,,,,,369,VENDO TERRENO NO BAIRRO VILLAGE PROXIMO A AGRO BOI DA ANTONIA DA ROCHA VIANA E PROXIMO AO CONDOMINI LE VILLE LOCALIZAÇÃO PERFEITA PRA VC,Comum,5,210000
119,120,"Rua Paulo Lemos de Moura Leite, Portal da Amazonia",,,,,,,Vendo excelente terreno no bairro planejado Portal IpêQuadra 22 Lote 08Área de maior valorização na cidade de Rio Branco AC,Comum,5,120000
120,121,"Rua São Mateus, Nova Esperanca",,,,,,,Apartamento disponível à venda n 506 5 andar 3 dormitórios 1 suíte 80m² Sala Sacada Cozinha WC Social 2 Vagas de Garagem IMOBILIÁRIA REALL Os melhores imóve,Comum,6,504000
121,122,"Rua Lourenço Lopes, Eldorado",,,,,,,Vende se um terreno de 250m² no Eldorado Todo murado Com fruteira Oportunidade de investimento Entre em contato,Destaque,6,50000
122,123,"Rua Manoel Lemos de Moura Leite, Portal da Amazonia",,,,,,,Vendo terreno Portal IpêOportunidade São 02 lotes disponível Medidas 12x30360 m²Bairro MonitoradoExcelente Localização,Comum,6,120000
123,124,"Estrada da Floresta, Floresta Sul",,,,,280,,O apartamento no bairro Floresta Sul tem 62 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,6,225000
124,125,"Estrada do Calafate, Portal da Amazonia",,,,,,,O terreno fica em uma localização excelente no início do condomínio e o melhor PODE SER FINANCIADO,Destaque,6,260000
125,126,"Rua 1, Loteamento Jardim Sao Francisco",,,,,,,Grande oportunidade Crédito rural Sem burocracia Taxa de 1 4 ao ano Créditos de 80 000 a 20 000 000 aquisição rápida de terras e máquinas agrícolas Gados aporte financeiro e,Comum,6,520000
126,127,"Portal da Amazonia, Rio Branco",,,,,376,,Vendo Apartamento Portal da Amazônia 2 Imóvel contendo 02 quartos sendo 01 suíte Moveis planejados cozinhas banheiros e quartos 1º andar Condomínio oferece área de lazer com,Comum,6,275000
127,128,"Travessa Brasil, LBA Vila Betel ll",,,,,,,Lote disponível no Ecoville QD 22 LT 21 medindo 15 64m de frente 30m nas laterais totalizando 463 45m² VALOR R 397 000 00 á vista Entre em contato,Destaque,6,397000
