,Posição,Endereço,Área,Quartos,Banheiros,Vagas,Condomínio,IPTU,Descrição,Status,Página,Preço
21,22,"Rua Maria da Conceição, Conjunto Tangara",121 ,3,2,,,,Casa no Conjunto Tangará 3 quartos 1 suíte Sala ampla 120 59m² Garagem p 3 carros Entre em contato para mais informações,Comum,1,270000
22,23,"Rua Porto Velho, Loteamento Joafra",250 ,2,2,2,,,VEND0 casa localizada no loteamento Joafra próximo às universidades posto de combustível posto de saúde supermercados parque do Tucumã e acesso ao aeroporto ou rodovia BR 364,Comum,1,270000
23,24,"Rua Antônio Carlos, Sao Francisco",191 ,3,2,3,,,A casa no bairro São Francisco tem 191 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,335000
24,1,"Avenida Comendador Gustavo Paiva, Mangabeiras",39 - 71 ,,2,,,,THE ICON PARK OFFICE Um EMPRESARIAL ao lado do Parque Shopping com todo CONFORTO e SEGURANÇA que você precisa Serão 2 Torres com uma arquitetura de alto padrão e opções de sa,Na planta,1,297394
25,2,"Travessa Professor Derval Macário dos Santos, Cruz das Almas",44 - 55 ,1 - 2,1,1,,,Apartamentos de 2 quartos com suíte na Região de Cruz das Almas com opção de varanda em condomínio fechado todos com vaga de garagem Tudo o que você sempre quis em um só lugar,Em construção,1,291490
26,3,"Avenida Senador Rui Palmeira, Ponta Verde",49000 ,3,,,,,Para maior agilidade no atendimento falar no WhatsApp WhatsApp 82 Para mais fotos e informações fale no WhatsApp Grande oportunidade de ter sua própria fazenda Fazendo,Super destaque,1,580000
27,4,"Avenida General Luiz de França Albuquerque, Guaxuma",114 ,3,3,2,800,,O Gran Marine está pronto e essa é a última unidade para comprar o seu apartamento pé na areia Super empreendimento com excelência em alto padrão a beira mar de Guaxuma,Super destaque,1,990000
28,5,"Avenida Comendador Gustavo Paiva, Cruz das Almas",86 ,3,3,2,,,Residencial ENTREMARES A QUALIDADE e a credibilidade da TELESIL para você realizar seu sonho Uma ÁREA DE LAZER COMPLETÍSSIMA é a garantia de momentos inesquecíveis para você e sua,Super destaque,1,
29,6,"Avenida 01, Benedito Bentes",130 ,3,2,1,,,A casa está localizado no bairro Benedito Bentes 2 possui 130 metros quadrados com 3 quartos sendo 1 suite e 2 banheiros,Comum,1,140000
30,7,"Cruz das Almas, Maceió",55 ,2,2,1,,,Horizontes Do Litoral A oportunidade que você esperava chegou Próximo a Praia de Cruz das Almas Shopping Parque Maceió UNIT Supermercado GBarbosa Atacadão Lero,Super destaque,1,299000
31,8,"Rua Professora Higia Vasconcelos, Ponta Verde",85 ,3,2,2,1100,,Apartamento na primeira quadra da praia com 85m2 São 3 quartos sendo 1 reversível banheiro social sala de estar sala de jantar cozinha com despensa lavanderia banheiro de,Comum,1,450000
32,9,"Travessa da Floresta, Santa Amélia",51 ,2,2,2,358,,É na Santa Amélia Ótimo apartamento de 2 quartos 2 banheiros 1 suíte 2 vagas de garagem 51 metros quadrados QUITADO PODE FINANCIAR apenas 220 000 00 condomínio com gás e á,Comum,1,220000
33,10,"Residencial Parque Petrópolis I, Petrópolis",43 ,2,1,1,158,672,Senhores Visite nos no endereço eletrônico portelamczimoveis para obter maiores detalhes Empreendimento localizado no bairro Petrópolis região com excelente infraestrutura,Comum,1,115000
34,11,"Travessa Menino Marcelo, Antares",80 ,2,3,1,400,,Duplex com 2 4 sendo 1 suíte 2 banheiros sala de estar jantar cozinha área de serviço Ótima localização próximo ao Hiper da Via Expressa faculdades escolas shopping Condo,Comum,1,
35,12,"Rua do Imperador, Centro",67 ,3,1,2,345,,Agende sua visita comigo Corretor Lair 8 2 9 8 7 5 6 6 8 7 2 O apartamento no bairro Centro possui 67 metros quadrados com 3 quartos sendo 1 suite e 1 banheiro Possui academia,Comum,1,270000
36,13,"Avenida Professor Santos Ferraz, Poço",65 ,3,2,1,426,,Apartamento com 65 25m2 são 03 quartos 02 suítes sendo 01 reversível com o banheiro social sala de estar sala de jantar cozinha área de serviço e 01 vaga de garagem rotativa,Comum,1,340000
37,14,"Jatiúca, Maceió",100 ,3,4,2,,,,Comum,1,
38,15,"Antares, Maceió",55 ,3,2,2,350,900,Venha e desfrute a felicidade de sentir a primavera todos os dias da sua vida Aqui você vai ter descontração Do churrasco entre amigos a uma tarde de sol com as crianças ou um me,Comum,1,230000
39,16,"Avenida Menino Marcelo, Serraria",55 ,3,2,1,,,Horto Jardins conquiste seu apartamento do jeito que você sempre sonhou Apartamentos de 2 e 3 quartos com e sem varanda de 45 a 55m² muito bem localizado ENTRADA FACILITAD,Comum,1,279000
40,17,"Cidade Universitária, Maceió",75 ,2,1,2,,,Chave Casa Grand Jardim das Cerejeiras 2 4 R 76 mil prest 415 quintal maior É só morar casa com 2 4 em condomínio fechado condomínio Casa Grand Jardim das Cerejeiras 2 4 R,Comum,1,76000
41,18,"Avenida 01, Benedito Bentes",45 ,2,1,1,,,Apartamentos para venda localização privilegiada na Salvador lira ao lado da alma viva em frente ao shopping pátio Residencial Marselha Ficara localizado em frente ao Shopping,Comum,1,158690
42,19,"Rua Projetada 7217, Antares",49 ,2,2,1,,,Eco Essence Oportunidade única de adquirir o imóvel dos seus sonhos ainda na planta e morar no melhor Condomínio Residencial Multifamiliar com excelente área de lazer agradável e,Comum,1,146000
43,20,"Avenida Álvaro Otacílio, Jatiúca",75 ,2,2,1,,,Sala de estar e jantar 2 quartos sendo 1 suíte cozinha e área de serviço varanda com vista para o mar Prédio novo com área de lazer completa Contato WhatsApp Edineidy Lemos,Comum,1,550000
44,21,"Rua Sampaio Marques, Pajuçara",37 ,,1,2,,,Excelente sala Mobiliada no Edifício Delman Empresarial no bairro da Pajuçara A sala possui 37 metros quadrados e 1 banheiro O PRÉDIO POSSUI Sala de reunião Auditório Sala Bus,Destaque,1,520000
45,22,"Avenida General Luiz de França Albuquerque, Guaxuma",65 ,2,2,1,,,Lindo apartamento de 65 m2 no Paradise Beach no bairro Guaxuma beira mar pé na areia com 2 quartos sendo 1 suíte varanda vista definitiva do mar paz e tranquilidade embalada,Comum,1,500000
46,23,"Barro Duro, Maceió",53 ,2,2,1,200,,Excepcional oportunidade na parte alta da cidade de Maceió um belíssimo imóvel nascente com área de lazer para toda à família bem ventilado e arborizado localizado no bairro do,Comum,1,260000
47,24,"Rua José Carneiro da Cunha Sarmento, Jatiúca",94 ,3,1,1,400,,Edifício Diamante Oportunidade de adquirir seu apartamento com localização privilegiada na Jatiúca bem pertinho do corredor Vera Arruda Apartamento no 3º andar em um dos melhor,Comum,1,330000
48,1,"Jardim Marco Zero, Macapá",1 ,1,1,2,,,34 2022 excelente lote urbano parcialmente murado dispondo das seguintes medidas 12m de frente por 30m de fundos totalizando 360m² Próximo ao monumento do Marco Zero a 100m,Super destaque,1,190000
49,2,"Avenida Uruguai, São José",120 ,3,2,2,250,,Situado no Residencial Jardim América na rodovia Duca Serra Possui Suíte Master com closet 2 dormitórios cozinha com bancada americana 2 vagas de garagem Sala de estar,Super destaque,1,450000
50,3,"Santa Rita, Macapá",,,,,,,Consultor Bruno Dias Whatsapp 11 9 5944 4559 Crédito para Imóvel Compra de Fazenda Investimento empresarial Crédito rural Crédito para carro Caminhões Ma,Super destaque,1,300000
51,4,"Alameda Abil, Brasil Novo",120 ,3,3,3,,,A casa de vila no bairro Brasil Novo possui 120 metros quadrados com 3 quartos sendo 3 suites e 3 banheiros,Comum,1,70000
52,5,"Rodovia Juscelino Kubitschek, Universidade",70 ,3,2,1,,,Construtora Urbix Incorporadora Metragem 55 92m² e 69 87m² Torres 4 Torres Quartos 2 quartos sendo 1 suíte e 3 quartos sendo 2 suítes Banheiros 2 incluso a suíte,Comum,1,378000
53,6,"Rodovia Juscelino Kubitschek, Universidade",219 ,3,4,3,,,Casa residencial em alvenaria de um 01 pavimento coberta com telha de barro forro em madeira piso em cerâmica garagem para três 03 carros pátio varanda Três quartos Três,Destaque,1,360000
54,7,"Rua Luis Carlos de Araújo Monteiro, Jardim Equatorial",220 ,4,4,,,,Casa está localizado no bairro Jardim Equatorial Situada na Rua Luis Carlos de Araújo Monteiro Edificada em terreno 10x30 220m2 de área construída contendo as seguintes acomoda,Comum,1,450000
55,8,"Avenida Saúde Pimentel Canto, Novo Buritizal",130 ,3,3,2,,,Casa no Bairro Novo Buritizal Edificada em terreno 10x25 toda forrada lajota os quartos com central de ar poço caixa d água Contendo as seguintes acomodações Garagem Sal,Comum,1,300000
56,9,"Cidade Nova, Macapá",120 ,2,2,1,,,83 2021 Imóvel residencial em alvenaria de 02 dois pavimentos construído sob lote medindo 7 5 de frente por 16 00m de fundos totalizando 120 00m² murado coberto com telhas,Comum,1,100000
57,10,"Congós, Macapá",360 ,2,2,1,,,20 2017 Imóvel residencial em alvenaria todo murado e gradeado coberto com telhas de fibrocimento forro em madeira e piso lajotado contendo as seguintes dependências garagem,Comum,1,160000
58,11,"Avenida Décima Oitava, Marabaixo",170 ,2,3,3,,,Imóvel disponível para VENDA no bairro Marabaixo 3 Características do imóvel Piscina 2 quartos 1 suíte 1 banheiro Garagem para 3 carros Sala de estar Cozinha,Comum,1,200000
59,12,"Jardim Marco Zero, Macapá",11000 ,3,2,,,,Imóvel com excelente localização e ótima vizinhança possui casa sede com 3 quartos uma suíte externa Galpao oficina galinheiro chiqueiro área para churrasqueira murado em boa p,Destaque,1,800000
60,13,"Avenida Belas Artes, Universidade",117 ,3,3,2,,116,Imóvel disponível para venda no Loteamento Haroldo Abdon Zona Sul de Macapá Imóvel usado medindo 117m² de área construída contendo 1 suíte com closet 1 suíte e 1 quarto Sal,Comum,1,325000
61,14,"Avenida Uruguai, São José",120 ,3,2,2,250,,Situado no Residencial Jardim América na rodovia Duca Serra Possui Suíte Master com closet 2 dormitórios cozinha com bancada americana 2 vagas de garagem Sala de estar,Super destaque,1,450000
62,15,"Rodovia Juscelino Kubitschek, Jardim Marco Zero",180 ,3,4,2,,400,Vende se uma Excelente casa recém construído próximo ao Amapá Gardem Unifap Atacadão Lugar de muito verde bons ventos e tranquilidade SOMENTE VENDA Rod JK Ramal dos Promotor,Destaque,1,600000
63,16,"Muca, Macapá",300 ,3,2,2,,,45 2022 Imóvel com excelente localização entre as Ruas Hildemar Maia e Santos Dumont garagem coberta para até 02 dois veículos sala de estar jantar escritório copa cozinh,Comum,1,340000
64,17,"Avenida Petrópolis, Brasil Novo",200 ,3,3,1,180,190,Casa moderna estilo americano Área de lavanderia e funcional Próximo ao IFAP Instituto federal Acesso do bairro da zona norte Supermercados farmacias colégios E balneário,Destaque,1,380000
65,18,"Avenida Benedito Costa, Marabaixo",1200 ,,,,,,EXCELENTE LOTE CHÁCARAS LOCALIZADO NO CONDOMÍNIO DE CHÁCARAS LAGOA AZUL ZONA OESTE DE MACAPÁ LOTE G09 MEDINDO 1 200M² LOCALIZADO NO CONDOMÍNIO DE CHÁCARAS LAGOA AZUL NA,Comum,1,350000
66,19,"Rodovia Juscelino Kubitschek, Universidade",56 ,2,2,1,,,Construtora Urbix Incorporadora Metragem 55 92m² e 69 87m² Torres 4 Torres Quartos 2 quartos sendo 1 suíte e 3 quartos sendo 2 suítes Banheiros 2 incluso a suíte,Comum,1,303000
67,20,"Universidade, Macapá",200 ,,,,,,90 2021 Lote urbano integrante do loteamento Haroldo Abdon de forma regular medindo 10m de frente por 20m de fundo totalizando 200m²,Destaque,1,48000
68,21,"Avenida dos Bacuris, Loteamento Açaí",110 ,2,3,2,,,Casa residencial em alvenaria de um 01 pavimento coberta com telha de barro forro de madeira piso em cerâmica com uma área de construída de 110 00m² contendo as seguintes de,Comum,1,300000
69,22,"Rua dos Mamões, Infraero",120 ,3,4,1,,300,Estamos com uma bela casa duplex para vender em um dos mais belos estados do Brasil Estou falando do estado do Amapá A casa fica situada no Conjunto Açaí na Rua dos Mamões 428,Comum,1,200000
70,23,"Avenida José Araguarino de Mont'Alverne, Congós",150 ,3,3,,,,Casa com Piscina em Alvenaria na 4 Av dos Congos Edificada en terreno 12x25 Contendo as seguintes dependências Garagem pra 03 carros Sala de Estar Sala de jantar Cozinh,Comum,1,250000
71,24,"Rua Odilardo Silva, Juliao Ramos",250 ,,,,,,Lote residencial à venda 10x25 250 00m2 Quitado Disponível para pagamento à vista R 55 000 00 Mais informações Josiele Souza Corretora e Avaliadora de Imovéis Creci 930,Comum,1,55000
72,1,"Avenida Coronel Teixeira, Ponta Negra",66 - 88 ,2 - 3,2 - 3,1,,,Pronto para morar ao lado do Shopping Ponta Negra no melhor da região Piscina churrasqueira fitness salão de festas quadra esportiva segurança 24 horas,Pronto para morar,1,340000
73,2,"Avenida Coronel Teixeira, Ponta Negra",36 - 49 ,1 - 2,1,1,,,A região da Ponta Negra é um dos pontos mais nobres e valorizados de Manaus E é exatamente onde está localizado o Estilo Ponta Negra No empreendimento você estará ao lado do Sho,Pronto para morar,1,
74,3,"Rua Fulvio Pennanchi, Planalto",38 - 43 ,1 - 2,1,1,,,Lazer equipado Previsão para medição de água individualizada Preparação para Wi fi nas áreas de lazer Sistema de segurança ECO Coleta seletiva Portas Especiais Pomar Bicicle,Na planta,1,176490
75,4,"Avenida Darcy Vargas, Chapada",114 ,3,2,1,550,,Valor de Venda de R 620 000 00 Aceita financiamento 3 quartos sendo 1 suíte máster com closet Escritório 100 mobiliado 2 Vagas de garagem soltas 114m² Área de lazer piscina,Super destaque,1,620000
76,5,"Rua Márcio Figueiredo, Parque Dez de Novembro",,,,,,,Quinta das Marinas 10x25 pronto pra financiar Fone whats ou ligação Endereço 1156 Av Frederico Baird 964 Ponta Negra Manaus AM Quintas das Marinas Lote com 250m,Super destaque,1,200000
77,6,"Rua Visconde da Pedra Branca, Flores",58 ,2,2,2,,,Casas em Residencial 24 UNIDADES Casas Novas Valor R 270 mil Documentação Registro Escritura e Contrato de Compra e Venda Localização Parque das Laranjeira,Super destaque,1,270000
78,7,"Nova Cidade, Manaus",144 ,3,2,2,,,Codigo do anuncio CA4171 Vende se Linda Casa com as seguintes características 3 quartos sendo um suíte Sala Cozinha Quintal Garagem com 2 vagas Área de churrasco Varanda Banhei,Comum,1,133000
79,8,"Avenida Autaz Mirim, Distrito Industrial I",160 ,3,2,2,,,Linda casa localizada no Conjunto Industriário cep 69075 155 Rua super calma e Vizinhança Super Agradável Próximo de Tabernas Padaria e farmácias Terreno 8x20 160 M2 Área,Comum,1,
80,9,"Rua Jorge Luiz Milani, Da Paz",83 ,3,2,2,,,Apartamento de 3 quartos no condomínio Flex Tapajós Transferencia ou Contrato de Gaveta valor R 180MIL para assumir parcelas de 2 900 00 INFORMAÇÕES ou Ligação e WhatsApp,Comum,1,180000
81,10,"Rua Santa Maria da Paz, Cidade de Deus",165 ,3,2,2,,,casa tem 3 quartos sala cozinha banheiro garagem pra 2 carros perto lotação ônibus terreno 8por 25 agua energia IPTU tudo ok,Comum,1,83000
82,11,"Rua Professora Elvira Pinto, Tarumã",85 ,3,2,2,,,CASA no VILA SUÍÇA Condomínio Fechado 3 QUARTOS C SUITE NO condomínio Vila Suíça TARUMA PLANTÃO ONLINE WHAT 9 9150 37 54 03 QUARTOS SENDO 1 Suite toda na LAJE Pé di,Comum,1,350000
83,12,"Rua das Camélias, Jorge Teixeira",60 ,3,2,2,,,Vendo 2 Casas no mesmo terreno no Jorge Teixeira 4 etapa na cidade alta Terreno de 8x20 Terreno e a rua São planos Plantão ONLINE what 9 9150 37 54 Valor das 2 casas 85mil a,Comum,1,85000
84,13,"Rua Monte Albert, Monte Pascoal",90 ,3,2,2,,,Monte Pascoal casa com 3 quartos sendo 1 suíte sala cozinha wc social cerâmica forrada murada garagem para 2 carros portão de ferro Valor 75 mil reais avista Aceitar 45 mil reai,Comum,1,75000
85,14,"Rua Monte Albert, Nova Cidade",130 ,2,2,1,,,Bairro Rio piorenir casa com 2 quartos sendo suíte sala cozinha e cozinha externa ponto comercial lavanderia caixa d água cerâmica forrada gradeada garagem para 1 carro Valor,Comum,1,110000
86,15,"Rua São Judas Tadeu, Flores",74 ,3,2,2,,,Vende se lindo apartamento localizado no Condomínio Smile Parque das Flores medindo 74 m² composto por 3 quartos sendo 1 suíte sala de estar e jantar cozinha área de serviço,Comum,1,370000
87,16,"Rua Ministro Pedroso Horta, Chapada",78 ,2,2,1,,,O apartamento no bairro Chapada com 78 m2 com 2 quartos sendo 1 suite e 2 banheiros mobiliado Apto com 78m2 pri eiro andar um lance de escada reformado 2 quartos sendo 1 suít,Comum,1,350000
88,17,"Rua 10, Cidade de Deus",120 ,2,2,2,,,Clique em Ler Mais ou Ver Descrição Completa para conhecer melhor as DESCRIÇÕES DO IMÓVEL Casa Cidade de Deus R 100mil Doc de Compra e Venda Próximo a Bola do Produtor 2 Quarto,Comum,1,100000
89,18,"Avenida Max Teixeira, Colônia Santo Antônio",85 ,3,2,1,,,TRANSFERENCIA SMILLE CIDADE NOVA DE 3 QUARTOS MOBILIADO ENTRADA R 200MIL para assumir as parcelas de R 2 196 02 Aceita contrato de gaveta INFORMAÇÕES,Comum,1,200000
90,19,"Colônia Santo Antônio, Manaus",80 ,3,2,1,,,Cod do anuncio AP3336 Vende se Lindo Apartamento em Condomínio com as seguintes características 100 Mobiliado Terceiro andar 3 quartos sendo 1 suíte 1 banheiro social Coz,Comum,1,250010
91,20,"Rua Santa Catarina, Flores",60 ,2,2,2,,,Condomínio no Pq Laranjeiras na frente da Nilton Lins São 2 Quartos sendo 1 suíte total de 12 UNIDADES no valor de 270mil Plantão ONLINE what 9 9150 37 54 BAIRRO _ PAR,Comum,1,269000
92,21,"Rua Monte Albert, Nova Cidade",130 ,2,2,1,,,Bairro Rio piorenir casa com 2 quartos sendo suíte sala cozinha e cozinha externa ponto comercial lavanderia caixa d água cerâmica forrada gradeada garagem para 1 carro Valor,Comum,1,
93,22,"Avenida Professor Nilton Lins, Flores",58 ,2,2,2,,,Casas em Residencial 24 UNIDADES 92 9 9 2 7 7 9 4 8 3 ligações e WhatsApp Parque das Laranjeiras em frente a Universidade Nilton Lins Descrição Área Construída 58 m² 5,Comum,1,270008
94,23,"Avenida Coronel Teixeira, Ponta Negra",60 ,2,2,,,,Obs Inf watts ou ligue Siga o Instagram imoveismanaus092 e veja mais imóveis como este O Apartamento fica no Bloco L acesso pela Avenida Brasil Apartamento no 1 andar,Comum,1,160000
95,24,"Rua Aveiro, Nova Cidade",110 ,2,2,2,,,CONJ NOVA CIDADE AC FINANC E FGTS VIA BANCO REFORMADA 2 QUARTOS E DEMAES DEP GARRAGEM PRA 2 CARROS VALOR 175 MIL REAIS WAHP 9 9994,Comum,1,175000
96,1,"Rua Doutor Genésio Salles, Vila Laura",61 - 89 ,2 - 3,2 - 3,1 - 2,,,O melhor da Vila Laura para você Escolha mais conforto segurança lazer e bem estar no maior empreendimento da Vila Laura Próximo ao Shopping Bela Vista e à estação de metrô Ace,Na planta,1,387480
97,2,"Rua Parambu, Santa Teresa",58 ,2,2,1,,,Residencial Santorini BRF Realizações Jardim Santa Tereza próximo ao Metrô Supermercado Extra e Shopping Horto Bela Vista 2 4 com 58m2 Varanda e Suíte com espaço para Cl,Pronto para morar,1,395000
98,3,"Rua Parambu, Santa Teresa",61 - 70 ,2 - 3,2 - 3,1,,,Residencial Mykonos BRF Realizações Jardim Santa Tereza próximo ao Metrô Supermercado Extra e Shopping Horto Bela Vista 3 4 com 70m2 Varanda Suíte com espaço para Closet,Em construção,1,388000
99,4,"Rua Santa Rita de Cássia, Graça",95 ,2,3,2,1400,3951,Apartamento com 95m2 2 quartos sendo uma suíte piso porcelanato armários banheiros reformados gabinete varanda com reiki na sala e n suíte Nascente Wc de serviço 2 excelen,Super destaque,1,690000
100,5,"Avenida Antônio Carlos Magalhães, Santa Teresa",51 ,1,1,1,380,678,Apartamento à venda no mais novo bairro Santa Teresa próximo a rótula do abacaxi com 51m² de área privativa 1 suíte sala cozinha americana com área para máquina de lavar vara,Super destaque,1,255000
101,6,"Avenida Tancredo Neves, Caminho Das Árvores",6232 ,,,,,,O ponto comercial loja box está localizado no bairro Caminho das Árvores possui 6232 metros quadrados Vai lhe possibilitar todo o conforto do ar condicionado nos dias mais quentes,Super destaque,1,64097000
102,7,"Rua 2 de Julho de Paripe, Paripe",180 ,3,2,1,,,Imóvel de 3 4 laje livre sala ampla área bastante fresca em excelente localização e pronta para morar Valor de entrada R 10 000 00 DEZ MIL e restante parcelado em boleto ba,Comum,1,85000
103,8,"Avenida Beira Mar, Ribeira",180 ,3,3,2,,300,A casa está localizado no bairro Ribeira possui 180 metros quadrados com 3 quartos sendo 1 suite e 3 banheirosVai lhe possibilitar desfrutar de seu próprio quintal,Comum,1,
104,9,"Rua Farol de Itapuã, Itapuã",130 ,3,2,1,,,Imóvel de 3 4 laje livre sala ampla área bastante fresca em excelente localização e pronta para morar Valor de entrada R 10 000 00 DEZ MIL e restante parcelado em boleto ba,Comum,1,120000
105,10,"Rua 1º de Janeiro, Paripe",120 ,2,2,2,,,Imóvel de 3 4 laje livre sala ampla área bastante fresca em excelente localização e pronta para morar Valor de entrada R 10 000 00 DEZ MIL e restante parcelado em boleto ba,Comum,1,
106,11,"Travessa 2 de Julho de Paripe, Paripe",140 ,3,1,2,,,Imóvel de 3 4 laje livre sala ampla área bastante fresca em excelente localização e pronta para morar Valor de entrada R 10 000 00 DEZ MIL e restante parcelado em boleto ba,Comum,1,120000
107,12,"Patamares, Salvador",135 ,3,4,1,901,7620,APARTAMENTO NO GRENVILLE LUDCO A VENDA 3 4 03 SUÍTES VISTA MAR Para quem procura acabamento e sofisticação sem contar com uma vista maravilhosa 3 suítes sendo duas com clos,Destaque,1,1320000
108,13,"1ª Travessa 11 de Maio, Pernambués",160 ,3,2,1,,,Imóvel de 3 4 sala cozinha bastante área laje livre excelente localização e pronta para morar Valor de entrada R 10 000 00 e restante em parcelas fixas no boleto bancário S,Comum,1,100000
109,14,"Barreira, Salvador",80 ,3,2,2,,,Imóvel bem localizado conta com 3 4 sendo 1 suíte sala cozinha varanda área de 2 Banheiro 2 vagas na garagem Pronta para morar Pode usar FGTS Adesão 13 000 00 mais parc,Comum,1,
110,15,"Rua Farol de Itapuã, Itapuã",150 ,3,2,1,,,Imóvel de 3 4 laje livre sala ampla área bastante fresca em excelente localização e pronta para morar Valor de entrada R 10 000 00 DEZ MIL e restante parcelado em boleto ba,Comum,1,140000
111,16,"Rua Farol de Itapuã, Itapuã",150 ,3,2,1,,,Imóvel de 3 4 laje livre sala ampla área bastante fresca em excelente localização e pronta para morar Valor de entrada R 10 000 00 DEZ MIL e restante parcelado em boleto ba,Comum,1,120000
112,17,"Praça Farol de Itapuã, Itapuã",180 ,3,2,2,,,Imóvel de 3 4 laje livre sala ampla área bastante fresca em excelente localização e pronta para morar Valor de entrada R 10 000 00 DEZ MIL e restante parcelado em boleto ba,Comum,1,130000
